revenue_rnk,rating_rank,product_id,recent_month_sale,cumulative_sale,total_sales,price,rating,ratings_total,rating_weighted_score,revenue,rating_range_id,price_range_id,availability_id,condition_id,is_new,is_fba,is_free_shipping,is_prime,cumulative_sale_percentage,top_selling_categories
684,656,949,0,107600,107600,1299.99,4.2,22.0,13.16907570690243,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
685,654,605,0,107600,107600,1238.99,4.2,23.0,13.347826087461373,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
686,653,603,0,107600,107600,1128.99,4.2,23.0,13.347826087461373,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
687,647,549,0,107600,107600,1949.99,3.6,40.0,13.368859440135509,0.0,3,6,1,1.0,1,0,0,0,1.0,Trivial Many
688,636,867,0,107600,107600,529.99,4.2,28.0,14.142642485943192,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
689,622,405,0,107600,107600,239.0,3.7,52.0,14.690080080142852,0.0,3,3,1,3.0,1,0,1,0,1.0,Trivial Many
690,621,413,0,107600,107600,360.78,3.7,52.0,14.690080080142852,0.0,3,4,1,3.0,1,0,1,0,1.0,Trivial Many
691,609,400,0,107600,107600,406.78,3.7,52.0,14.690080080142852,0.0,3,4,1,3.0,1,0,1,0,1.0,Trivial Many
692,600,454,0,107600,107600,949.0,4.4,29.0,14.965268479313485,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
693,595,534,0,107600,107600,749.0,4.3,32.0,15.034982514305865,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
694,591,768,0,107600,107600,1299.0,4.3,32.0,15.034982514305865,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
695,590,625,0,107600,107600,589.99,3.9,47.0,15.097683942540774,0.0,3,5,1,1.0,1,1,1,1,1.0,Trivial Many
696,535,666,0,107600,107600,1209.95,4.4,61.0,18.159391294198404,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
697,583,670,0,107600,107600,1389.0,4.0,48.0,15.567281192442506,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
698,581,671,0,107600,107600,1066.99,4.0,48.0,15.567281192442506,0.0,2,6,1,,1,0,0,0,1.0,Trivial Many
699,572,179,0,107600,107600,395.0,4.1,52.0,16.2781968455637,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
700,468,19,0,107600,107600,359.95,4.3,164.0,21.955565537772493,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
701,447,700,0,107600,107600,539.0,4.6,139.0,22.731555144002797,0.0,1,5,1,4.0,1,0,0,0,1.0,Trivial Many
702,443,695,0,107600,107600,512.59,4.6,139.0,22.731555144002797,0.0,1,5,1,3.0,1,0,1,0,1.0,Trivial Many
703,429,16,0,107600,107600,249.0,4.4,176.0,22.775058823324848,0.0,2,3,1,4.0,1,0,0,0,1.0,Trivial Many
704,418,328,0,107600,107600,255.0,4.1,298.0,23.371818650901815,0.0,2,3,1,3.0,1,0,1,0,1.0,Trivial Many
705,414,332,0,107600,107600,239.0,4.1,298.0,23.371818650901815,0.0,2,3,1,3.0,1,0,1,0,1.0,Trivial Many
706,410,13,0,107600,107600,1299.99,4.0,354.0,23.488471157901664,0.0,2,6,1,8.0,0,0,1,0,1.0,Trivial Many
707,408,795,0,107600,107600,579.97,4.6,167.0,23.57023430525499,0.0,1,5,1,5.0,1,0,1,0,1.0,Trivial Many
708,305,294,0,107600,107600,759.95,4.3,520.0,26.899725179539477,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
709,205,619,0,107600,107600,1289.99,4.5,713.0,29.568973330528127,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
710,203,203,0,107600,107600,457.0,4.2,1173.0,29.686322401629777,0.0,2,4,1,8.0,0,0,1,0,1.0,Trivial Many
711,200,199,0,107600,107600,349.0,4.2,1173.0,29.686322401629777,0.0,2,4,1,8.0,0,0,1,0,1.0,Trivial Many
712,199,841,0,107600,107600,599.0,4.1,1496.0,29.975995376120476,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
713,196,842,0,107600,107600,350.1,4.1,1496.0,29.975995376120476,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
714,190,349,0,107600,107600,389.0,4.1,1496.0,29.975995376120476,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
715,369,476,0,107600,107600,525.96,4.1,458.0,25.129105861248235,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
716,351,265,0,107600,107600,436.0,4.2,444.0,25.61191198509821,0.0,2,4,1,8.0,0,0,1,0,1.0,Trivial Many
717,347,503,0,107600,107600,619.94,4.6,276.0,25.870480528461755,0.0,1,5,1,3.0,1,0,1,0,1.0,Trivial Many
718,335,485,0,107600,107600,758.21,4.6,276.0,25.870480528461755,0.0,1,5,1,3.0,1,1,1,0,1.0,Trivial Many
719,326,495,0,107600,107600,609.95,4.6,276.0,25.870480528461755,0.0,1,5,1,3.0,1,0,1,0,1.0,Trivial Many
720,322,489,0,107600,107600,579.95,4.6,276.0,25.870480528461755,0.0,1,5,1,,1,0,0,0,1.0,Trivial Many
721,211,159,0,107600,107600,645.0,4.3,882.0,29.168298362597024,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
722,304,293,0,107600,107600,789.95,4.3,520.0,26.899725179539477,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
723,299,278,0,107600,107600,654.95,4.3,520.0,26.899725179539477,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
724,298,279,0,107600,107600,654.95,4.3,520.0,26.899725179539477,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
725,295,282,0,107600,107600,714.95,4.3,520.0,26.899725179539477,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
726,286,235,0,107600,107600,341.18,4.4,455.0,26.938968361863303,0.0,2,4,3,,1,1,0,1,1.0,Trivial Many
727,94,367,0,107600,107600,257.99,4.1,3698.0,33.684852946513054,0.0,2,3,1,1.0,1,1,1,1,1.0,Trivial Many
728,84,71,0,107600,107600,479.95,4.4,2502.0,34.43107928229981,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
729,73,74,0,107600,107600,494.95,4.4,2502.0,34.43107928229981,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
730,71,90,0,107600,107600,539.95,4.4,2502.0,34.43107928229981,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
731,69,49,0,107600,107600,379.0,4.3,3357.0,34.91213360184119,0.0,2,4,1,4.0,1,0,0,0,1.0,Trivial Many
732,66,46,0,107600,107600,219.45,4.3,3357.0,34.91213360184119,0.0,2,3,1,4.0,1,0,1,0,1.0,Trivial Many
733,151,195,0,107600,107600,449.0,4.3,1394.0,31.1347936852985,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
734,513,874,0,107600,107600,699.99,3.5,306.0,20.043967116555187,0.0,3,5,1,1.0,1,0,1,0,1.0,Trivial Many
735,501,467,0,107600,107600,709.0,4.4,103.0,20.435319956222042,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
736,496,529,0,107600,107600,1049.99,4.4,103.0,20.435319956222042,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
737,492,869,0,107600,107600,1659.0,4.5,96.0,20.586199403265223,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
738,491,18,0,107600,107600,184.0,4.2,145.0,20.931147811175013,0.0,2,2,1,3.0,1,0,1,0,1.0,Trivial Many
739,483,678,0,107600,107600,1199.99,4.2,156.0,21.236232382462894,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
740,482,634,0,107600,107600,1624.99,4.2,156.0,21.236232382462894,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
741,479,632,0,107600,107600,999.99,4.2,156.0,21.236232382462894,0.0,2,5,1,1.0,1,1,1,1,1.0,Trivial Many
742,474,306,0,107600,107600,247.99,4.2,166.0,21.495574012150374,0.0,2,3,1,3.0,1,1,1,0,1.0,Trivial Many
743,175,574,0,107600,107600,3015.0,4.8,590.0,30.63271688354927,0.0,1,6,1,1.0,1,1,1,1,1.0,Trivial Many
744,174,575,0,107600,107600,2648.0,4.8,590.0,30.63271688354927,0.0,1,6,1,1.0,1,1,1,1,1.0,Trivial Many
745,161,748,0,107600,107600,339.0,4.2,1607.0,31.00753508890343,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
746,26,651,0,107600,107600,982.0,4.8,3577.0,39.27628446752959,0.0,1,5,1,1.0,1,1,1,1,1.0,Trivial Many
747,135,68,0,107600,107600,549.0,3.9,3243.0,31.529793419417686,0.0,3,5,1,4.0,1,0,0,0,1.0,Trivial Many
748,121,660,0,107600,107600,1999.99,4.5,1308.0,32.29658444659455,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
749,120,607,0,107600,107600,699.99,4.5,1308.0,32.29658444659455,0.0,1,5,1,1.0,1,0,1,0,1.0,Trivial Many
750,112,894,0,107600,107600,2199.99,4.6,1304.0,33.00020827088125,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
751,111,348,0,107600,107600,529.95,4.2,2839.0,33.39654919085206,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
752,109,344,0,107600,107600,949.0,4.2,2839.0,33.39654919085206,0.0,2,5,1,4.0,1,0,0,0,1.0,Trivial Many
753,97,117,0,107600,107600,448.0,4.2,2839.0,33.39654919085206,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
754,273,302,0,107600,107600,679.95,4.3,527.0,26.957114019936924,0.0,2,5,1,3.0,1,1,1,0,1.0,Trivial Many
755,272,301,0,107600,107600,1499.0,4.3,527.0,26.957114019936924,0.0,2,6,1,4.0,1,0,0,0,1.0,Trivial Many
756,235,173,0,107600,107600,718.0,4.2,964.0,28.86293802562374,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
757,216,846,0,107600,107600,699.0,4.2,1020.0,29.099858836291595,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
469,701,877,0,107600,107600,1299.0,4.1,9.0,9.440598881275587,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
470,390,360,0,107600,107600,348.91,4.1,385.0,24.418933214805804,0.0,2,4,1,,1,0,0,0,1.0,Trivial Many
471,388,362,0,107600,107600,304.05,4.1,385.0,24.418933214805804,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
472,385,365,0,107600,107600,354.35,4.1,385.0,24.418933214805804,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
473,753,954,0,107600,107600,1248.99,0.0,0.0,0.0,0.0,5,6,1,1.0,1,0,1,0,1.0,Trivial Many
474,749,765,0,107600,107600,559.0,0.0,0.0,0.0,0.0,5,5,1,1.0,1,0,1,0,1.0,Trivial Many
475,748,767,0,107600,107600,879.0,0.0,0.0,0.0,0.0,5,5,1,1.0,1,0,1,0,1.0,Trivial Many
476,746,772,0,107600,107600,1699.99,0.0,0.0,0.0,0.0,5,6,1,1.0,1,0,1,0,1.0,Trivial Many
477,739,864,0,107600,107600,236.88,0.0,0.0,0.0,0.0,5,3,1,1.0,1,0,1,0,1.0,Trivial Many
478,728,337,0,107600,107600,399.0,5.0,1.0,3.4657359027997265,0.0,1,4,1,1.0,1,0,1,0,1.0,Trivial Many
479,712,526,0,107600,107600,1249.0,5.0,4.0,8.047189562170502,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
480,709,938,0,107600,107600,1369.99,5.0,4.0,8.047189562170502,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
481,404,797,0,107600,107600,459.97,4.6,167.0,23.57023430525499,0.0,1,4,1,5.0,1,0,1,0,1.0,Trivial Many
482,692,913,0,107600,107600,629.99,3.7,14.0,10.019785744078177,0.0,3,5,1,1.0,1,0,1,0,1.0,Trivial Many
483,690,916,0,107600,107600,799.99,3.7,14.0,10.019785744078177,0.0,3,5,1,1.0,1,0,1,0,1.0,Trivial Many
484,688,673,0,107600,107600,899.99,4.1,11.0,10.1881172641308,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
485,686,724,0,107600,107600,1279.99,4.5,9.0,10.361632918473207,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
486,681,34,0,107600,107600,1141.3,5.0,7.0,10.39720770839918,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
487,676,770,0,107600,107600,2099.99,5.0,8.0,10.986122886681098,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
488,674,771,0,107600,107600,1799.99,5.0,8.0,10.986122886681098,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
489,668,823,0,107600,107600,439.99,4.4,15.0,12.199390377855037,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
490,560,804,0,107600,107600,979.0,4.2,57.0,17.05386064429496,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
491,532,470,0,107600,107600,619.99,4.0,100.0,18.46048206736504,0.0,2,5,1,1.0,1,1,1,1,1.0,Trivial Many
492,524,316,0,107600,107600,710.49,3.7,191.0,19.452732876502793,0.0,3,5,1,3.0,1,0,1,0,1.0,Trivial Many
493,593,532,0,107600,107600,799.0,4.3,32.0,15.034982514305865,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
494,661,952,0,107600,107600,1199.99,4.2,22.0,13.16907570690243,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
495,660,714,0,107600,107600,1399.99,4.2,22.0,13.16907570690243,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
496,658,948,0,107600,107600,1699.99,4.2,22.0,13.16907570690243,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
497,651,602,0,107600,107600,1358.99,4.2,23.0,13.347826087461373,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
498,639,780,0,107600,107600,1959.99,4.5,20.0,13.700350969755403,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
499,619,411,0,107600,107600,297.53,3.7,52.0,14.690080080142852,0.0,3,3,1,3.0,1,0,1,0,1.0,Trivial Many
500,616,408,0,107600,107600,452.78,3.7,52.0,14.690080080142852,0.0,3,4,1,3.0,1,0,1,0,1.0,Trivial Many
501,608,882,0,107600,107600,429.99,4.6,24.0,14.806828794393722,0.0,1,4,1,1.0,1,1,1,1,1.0,Trivial Many
502,599,453,0,107600,107600,949.0,4.4,29.0,14.965268479313485,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
503,597,451,0,107600,107600,1149.99,4.4,29.0,14.965268479313485,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
504,594,533,0,107600,107600,999.0,4.3,32.0,15.034982514305865,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
505,512,712,0,107600,107600,511.96,4.0,153.0,20.147810409654518,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
506,586,447,0,107600,107600,419.99,4.0,46.0,15.400590406840234,0.0,2,4,1,1.0,1,1,1,1,1.0,Trivial Many
507,582,722,0,107600,107600,1379.0,4.0,48.0,15.567281192442506,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
508,580,720,0,107600,107600,1449.0,4.0,48.0,15.567281192442506,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
509,578,675,0,107600,107600,649.99,4.2,40.0,15.597002680158093,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
510,441,693,0,107600,107600,537.15,4.6,139.0,22.731555144002797,0.0,1,5,1,3.0,1,0,1,0,1.0,Trivial Many
511,435,687,0,107600,107600,609.0,4.6,139.0,22.731555144002797,0.0,1,5,1,4.0,1,0,0,0,1.0,Trivial Many
512,428,450,0,107600,107600,835.9,4.4,179.0,22.849010143916928,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
513,417,329,0,107600,107600,388.0,4.1,298.0,23.371818650901815,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
514,415,331,0,107600,107600,295.99,4.1,298.0,23.371818650901815,0.0,2,3,1,3.0,1,1,1,0,1.0,Trivial Many
515,413,323,0,107600,107600,319.99,4.1,298.0,23.371818650901815,0.0,2,4,1,3.0,0,0,1,0,1.0,Trivial Many
516,412,923,0,107600,107600,959.99,4.0,354.0,23.488471157901664,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
517,294,518,0,107600,107600,719.95,4.3,520.0,26.899725179539477,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
518,30,647,0,107600,107600,1166.0,4.8,3577.0,39.27628446752959,0.0,1,6,1,1.0,1,1,1,1,1.0,Trivial Many
519,374,275,0,107600,107600,229.99,4.1,449.0,25.047915089333898,0.0,2,3,1,3.0,1,1,1,0,1.0,Trivial Many
520,345,505,0,107600,107600,653.89,4.6,276.0,25.870480528461755,0.0,1,5,1,3.0,1,1,1,1,1.0,Trivial Many
521,341,501,0,107600,107600,746.16,4.6,276.0,25.870480528461755,0.0,1,5,1,3.0,1,1,1,0,1.0,Trivial Many
522,334,486,0,107600,107600,509.5,4.6,276.0,25.870480528461755,0.0,1,5,1,3.0,1,0,1,0,1.0,Trivial Many
523,325,496,0,107600,107600,451.4,4.6,276.0,25.870480528461755,0.0,1,4,1,3.0,1,0,1,0,1.0,Trivial Many
524,323,498,0,107600,107600,512.0,4.6,276.0,25.870480528461755,0.0,1,5,1,3.0,1,0,1,0,1.0,Trivial Many
525,321,479,0,107600,107600,1179.0,4.6,276.0,25.870480528461755,0.0,1,6,1,4.0,1,0,0,0,1.0,Trivial Many
526,319,480,0,107600,107600,1299.0,4.6,276.0,25.870480528461755,0.0,1,6,1,4.0,1,0,0,0,1.0,Trivial Many
527,302,291,0,107600,107600,669.95,4.3,520.0,26.899725179539477,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
528,297,280,0,107600,107600,719.95,4.3,520.0,26.899725179539477,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
529,37,10,0,107600,107600,295.3,4.3,4204.0,35.87932716135031,0.0,2,3,1,4.0,1,0,1,0,1.0,Trivial Many
530,292,285,0,107600,107600,638.95,4.3,520.0,26.899725179539477,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
531,170,728,0,107600,107600,349.0,4.2,1607.0,31.00753508890343,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
532,167,732,0,107600,107600,339.0,4.2,1607.0,31.00753508890343,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
533,160,749,0,107600,107600,289.0,4.2,1607.0,31.00753508890343,0.0,2,3,1,1.0,1,0,1,0,1.0,Trivial Many
534,150,193,0,107600,107600,379.97,4.3,1394.0,31.1347936852985,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
535,139,152,0,107600,107600,99.99,4.2,1802.0,31.488270337453937,0.0,2,1,1,3.0,1,0,1,0,1.0,Trivial Many
536,131,45,0,107600,107600,259.45,3.9,3243.0,31.529793419417686,0.0,3,3,1,3.0,1,0,1,0,1.0,Trivial Many
537,125,53,0,107600,107600,499.0,4.7,862.0,31.77394904809211,0.0,1,4,1,8.0,0,0,1,0,1.0,Trivial Many
538,113,895,0,107600,107600,2088.99,4.6,1304.0,33.00020827088125,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
539,110,346,0,107600,107600,519.96,4.2,2839.0,33.39654919085206,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
540,108,356,0,107600,107600,1199.0,4.2,2839.0,33.39654919085206,0.0,2,6,1,4.0,1,0,0,0,1.0,Trivial Many
541,215,415,0,107600,107600,339.0,4.2,1020.0,29.099858836291595,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
542,500,581,0,107600,107600,929.99,4.4,103.0,20.435319956222042,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
543,497,528,0,107600,107600,849.0,4.4,103.0,20.435319956222042,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
544,495,314,0,107600,107600,869.99,4.5,96.0,20.586199403265223,0.0,1,5,1,1.0,1,0,1,0,1.0,Trivial Many
545,494,870,0,107600,107600,1539.99,4.5,96.0,20.586199403265223,0.0,1,6,1,1.0,1,0,1,0,1.0,Trivial Many
546,485,520,0,107600,107600,1249.99,4.2,156.0,21.236232382462894,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
547,480,775,0,107600,107600,1199.99,4.2,156.0,21.236232382462894,0.0,2,6,1,1.0,1,0,1,0,1.0,Trivial Many
548,478,540,0,107600,107600,999.99,4.2,156.0,21.236232382462894,0.0,2,5,1,1.0,1,1,1,1,1.0,Trivial Many
549,476,304,0,107600,107600,262.99,4.2,166.0,21.495574012150374,0.0,2,3,1,3.0,1,1,1,0,1.0,Trivial Many
550,270,299,0,107600,107600,759.99,4.3,527.0,26.957114019936924,0.0,2,5,1,3.0,1,1,1,0,1.0,Trivial Many
551,258,381,0,107600,107600,415.0,4.3,608.0,27.570818551152556,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
552,234,170,0,107600,107600,715.9,4.2,964.0,28.86293802562374,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
553,105,106,0,107600,107600,459.95,4.2,2839.0,33.39654919085206,0.0,2,4,1,3.0,1,0,1,0,1.0,Trivial Many
554,213,655,0,107600,107600,559.0,4.2,1020.0,29.099858836291595,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
555,209,32,0,107600,107600,1599.99,4.6,580.0,29.277853481518786,0.0,1,6,1,8.0,0,0,1,0,1.0,Trivial Many
556,207,122,0,107600,107600,429.99,3.7,2890.0,29.48662364546048,0.0,3,4,1,3.0,1,1,1,0,1.0,Trivial Many
557,201,200,0,107600,107600,469.99,4.2,1173.0,29.686322401629777,0.0,2,4,1,8.0,0,0,1,0,1.0,Trivial Many
558,198,849,0,107600,107600,429.0,4.1,1496.0,29.975995376120476,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
559,195,352,0,107600,107600,355.0,4.1,1496.0,29.975995376120476,0.0,2,4,1,1.0,1,0,1,0,1.0,Trivial Many
560,192,657,0,107600,107600,579.0,4.1,1496.0,29.975995376120476,0.0,2,5,1,1.0,1,0,1,0,1.0,Trivial Many
561,91,393,0,107600,107600,240.0,4.1,3698.0,33.684852946513054,0.0,2,3,1,1.0,1,0,1,0,1.0,Trivial Many
562,78,77,0,107600,107600,539.95,4.4,2502.0,34.43107928229981,0.0,2,5,1,3.0,1,0,1,0,1.0,Trivial Many
563,77,78,0,107600,107600,509.95,4.4,2502.0,34.43107928229981,0.0,2,5,1,,1,0,0,0,1.0,Trivial Many
1,314,931,1000,63000,107600,1849.0,4.7,248.0,25.932028613384126,1849000.0,1,6,1,1.0,1,1,1,1,0.585502,Vital Few
2,185,562,500,79000,107600,3599.05,4.8,590.0,30.63271688354927,1799525.0,1,6,1,1.0,1,1,1,1,0.734201,Vital Few
3,11,380,10000,20000,107600,159.99,4.4,20723.0,43.73181000291259,1599900.0,2,2,1,1.0,1,1,1,1,0.185874,Vital Few
4,9,378,10000,20000,107600,149.99,4.4,20723.0,43.73181000291259,1499900.0,2,2,1,1.0,1,1,1,1,0.185874,Vital Few
5,313,930,1000,63000,107600,1449.0,4.7,248.0,25.932028613384126,1449000.0,1,6,1,1.0,1,1,1,1,0.585502,Vital Few
6,31,646,2000,46000,107600,551.0,4.8,3577.0,39.27628446752959,1102000.0,1,5,1,1.0,1,1,1,1,0.427509,Vital Few
7,181,566,300,87900,107600,3299.0,4.8,590.0,30.63271688354927,989700.0,1,6,1,1.0,1,1,1,1,0.816914,Trivial Many
8,315,932,500,79000,107600,1825.0,4.7,248.0,25.932028613384126,912500.0,1,6,1,1.0,1,1,1,1,0.734201,Vital Few
9,224,153,3000,40000,107600,299.99,4.4,734.0,29.039430196536482,899970.0,2,3,1,1.0,1,1,1,1,0.371747,Vital Few
10,180,561,400,82200,107600,2239.0,4.8,590.0,30.63271688354927,895600.0,1,6,1,1.0,1,1,1,1,0.763941,Vital Few
11,317,929,500,79000,107600,1692.0,4.7,248.0,25.932028613384126,846000.0,1,6,1,1.0,1,1,1,1,0.734201,Vital Few
12,10,379,4000,34000,107600,199.99,4.4,20723.0,43.73181000291259,799960.0,2,2,1,1.0,1,1,1,1,0.315985,Vital Few
13,179,569,300,87900,107600,2649.0,4.8,590.0,30.63271688354927,794700.0,1,6,1,1.0,1,1,1,1,0.816914,Trivial Many
14,318,928,500,79000,107600,1449.0,4.7,248.0,25.932028613384126,724500.0,1,6,1,1.0,1,1,1,1,0.734201,Vital Few
15,250,169,2000,46000,107600,359.67,4.0,1137.0,28.148110458745105,719340.0,2,4,1,3.0,1,0,1,0,0.427509,Vital Few
16,287,663,500,79000,107600,1398.0,4.4,454.0,26.929308643384182,699000.0,2,6,1,1.0,1,0,1,0,0.734201,Vital Few
17,17,22,6000,26000,107600,115.98,4.3,12152.0,40.442924727044435,695880.0,2,2,1,3.0,1,0,1,0,0.241636,Vital Few
18,25,652,1000,63000,107600,656.99,4.8,3577.0,39.27628446752959,656990.0,1,5,1,1.0,1,1,1,1,0.585502,Vital Few
19,101,542,1000,63000,107600,599.0,4.2,2839.0,33.39654919085206,599000.0,2,5,1,3.0,1,0,1,0,0.585502,Vital Few
20,21,641,1000,63000,107600,562.99,4.8,3577.0,39.27628446752959,562990.0,1,5,1,1.0,1,1,1,1,0.585502,Vital Few
21,28,640,1000,63000,107600,559.99,4.8,3577.0,39.27628446752959,559990.0,1,5,1,1.0,1,1,1,1,0.585502,Vital Few
22,16,24,4000,34000,107600,133.72,4.3,12152.0,40.442924727044435,534880.0,2,2,1,3.0,1,0,1,0,0.315985,Vital Few
23,124,277,3000,40000,107600,167.99,4.3,1719.0,32.03534215017224,503970.0,2,2,1,1.0,1,0,1,0,0.371747,Vital Few
24,1,247,1000,63000,107600,499.99,4.8,35781.0,50.32896121271889,499990.0,1,4,1,1.0,1,0,1,0,0.585502,Vital Few
25,117,715,500,79000,107600,992.48,4.2,2260.0,32.43896238356748,496240.0,2,5,1,1.0,1,1,1,1,0.734201,Vital Few
26,288,616,200,94300,107600,2399.99,4.4,454.0,26.929308643384182,479997.99999999994,2,6,1,1.0,1,1,1,1,0.876394,Trivial Many
27,547,587,200,94300,107600,2049.0,4.1,74.0,17.70170126549887,409800.0,2,6,1,1.0,1,1,1,1,0.876394,Trivial Many
28,400,716,1000,63000,107600,379.99,4.6,167.0,23.57023430525499,379990.0,1,4,1,5.0,1,0,1,0,0.585502,Vital Few
29,182,565,100,101400,107600,3368.0,4.8,590.0,30.63271688354927,336800.0,1,6,1,1.0,1,0,1,0,0.942379,Trivial Many
30,233,376,300,87900,107600,1049.0,4.2,964.0,28.86293802562374,314700.0,2,6,1,1.0,1,0,1,0,0.816914,Trivial Many
31,289,597,1000,63000,107600,310.99,4.3,523.0,26.92441424258048,310990.0,2,4,1,1.0,1,1,1,1,0.585502,Vital Few
32,52,100,1000,63000,107600,285.0,4.2,4912.0,35.69848813510832,285000.0,2,3,1,3.0,1,0,1,0,0.585502,Vital Few
33,542,743,100,101400,107600,2779.0,4.2,72.0,18.019929652823244,277900.0,2,6,1,1.0,1,0,1,0,0.942379,Trivial Many
34,350,626,500,79000,107600,553.7,4.4,344.0,25.711595434937987,276850.0,2,5,1,1.0,1,1,1,1,0.734201,Vital Few
35,184,563,100,101400,107600,2616.0,4.8,590.0,30.63271688354927,261600.0,1,6,1,1.0,1,1,1,1,0.942379,Trivial Many
