rating_rank,product_id,rating_range_id,rating,ratings_total,weighted_rating,avg_star_score,recent_month_sale,price_range_id,availability_id,is_fba,is_prime,condition_id,leaf_category
674,720,2,4.0,48.0,15.567281192442506,0.771,0,6.0,1,0,0,1.0,1.0
673,721,2,4.0,48.0,15.567281192442506,0.771,0,,3,0,1,,1.0
670,722,2,4.0,48.0,15.567281192442506,0.771,0,6.0,1,0,0,1.0,1.0
672,723,2,4.0,48.0,15.567281192442506,0.771,0,6.0,1,0,0,1.0,1.0
800,724,1,4.5,9.0,10.361632918473207,0.8869999999999999,0,6.0,1,0,0,1.0,1.0
738,725,3,3.9,31.0,13.516370020918933,0.767,0,6.0,1,0,0,1.0,1.0
742,726,3,3.9,31.0,13.516370020918933,0.767,0,6.0,1,0,0,1.0,1.0
743,727,3,3.9,31.0,13.516370020918933,0.767,0,6.0,1,0,0,,1.0
197,728,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,4.0,1,0,0,1.0,14.0
196,729,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,3.0,1,0,0,1.0,14.0
185,730,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,,3,0,1,,14.0
186,731,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,3.0,1,0,0,1.0,14.0
187,732,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,4.0,1,0,0,1.0,14.0
628,733,2,4.0,82.0,17.675362431186393,0.778,100,5.0,1,1,1,1.0,13.0
613,734,2,4.0,93.0,18.173179129080015,0.0,100,4.0,1,1,1,1.0,13.0
516,735,3,3.6,548.0,22.70915438943431,0.6910000000000001,0,,3,0,1,,13.0
746,736,2,4.1,25.0,13.358195805888075,0.809,100,6.0,1,1,1,1.0,13.0
188,737,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,3.0,1,0,0,1.0,14.0
189,738,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,3.0,1,0,0,1.0,14.0
190,739,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,3.0,1,1,1,1.0,14.0
191,740,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,4.0,1,0,0,1.0,14.0
198,741,2,4.2,1607.0,31.00753508890343,0.0,0,4.0,1,0,0,,14.0
184,742,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,,3,0,1,,14.0
621,743,2,4.2,72.0,18.019929652823244,0.8180000000000001,100,6.0,1,0,0,1.0,13.0
728,744,2,4.4,24.0,14.163053629420084,0.8680000000000001,100,6.0,1,1,1,1.0,13.0
856,745,3,3.5,5.0,6.271158142298193,0.662,0,,2,0,1,,13.0
847,746,3,3.5,7.0,7.278045395879425,0.655,0,,2,0,1,,13.0
653,747,2,4.1,61.0,16.921250978684874,0.787,50,5.0,1,1,1,1.0,13.0
193,748,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,4.0,1,0,0,1.0,
192,749,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,3.0,1,0,0,1.0,14.0
194,750,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,4.0,1,0,0,1.0,14.0
195,751,2,4.2,1607.0,31.00753508890343,0.8270000000000001,0,4.0,1,0,0,1.0,14.0
816,752,1,4.6,7.0,9.565431091727243,0.9,0,4.0,1,0,0,1.0,
663,753,2,4.3,38.0,15.753315078357478,0.8570000000000001,0,,2,0,1,,
931,754,5,0.0,0.0,0.0,0.0,0,5.0,1,0,0,3.0,10.0
862,755,1,5.0,2.0,5.493061443340549,1.0,0,,2,0,1,,
729,756,2,4.2,28.0,14.142642485943192,0.8360000000000001,50,5.0,1,0,0,1.0,1.0
948,757,5,0.0,0.0,0.0,0.0,0,,2,0,1,,
518,758,3,3.6,548.0,22.70915438943431,0.6910000000000001,50,6.0,1,1,1,1.0,13.0
600,759,2,4.2,97.0,19.256863410416404,0.812,0,,2,0,1,,1.0
640,760,2,4.4,51.0,17.385472361758282,0.871,100,5.0,1,0,0,1.0,14.0
664,761,2,4.3,38.0,15.753315078357478,0.8520000000000001,50,6.0,1,1,1,1.0,13.0
608,762,2,4.0,100.0,18.46048206736504,0.781,0,5.0,1,1,1,1.0,13.0
867,763,1,5.0,2.0,5.493061443340549,1.0,0,5.0,1,0,0,,14.0
850,764,1,5.0,3.0,6.931471805599453,1.0,0,5.0,1,0,0,1.0,14.0
957,765,5,0.0,0.0,0.0,0.0,0,5.0,1,0,0,1.0,14.0
770,766,2,4.0,22.0,12.541976863716599,0.772,200,5.0,1,0,0,1.0,14.0
955,767,5,0.0,0.0,0.0,0.0,0,5.0,1,0,0,1.0,14.0
682,768,2,4.3,32.0,15.034982514305865,0.8530000000000001,0,6.0,1,0,0,1.0,13.0
786,769,1,5.0,8.0,10.986122886681098,1.0,0,6.0,1,0,0,1.0,1.0
785,770,1,5.0,8.0,10.986122886681098,1.0,0,6.0,1,0,0,1.0,1.0
784,771,1,5.0,8.0,10.986122886681098,1.0,0,6.0,1,0,0,1.0,1.0
953,772,5,0.0,0.0,0.0,0.0,0,6.0,1,0,0,1.0,1.0
683,773,2,4.3,32.0,15.034982514305865,0.8530000000000001,0,5.0,1,0,0,8.0,13.0
260,774,2,4.4,734.0,29.039430196536482,0.879,300,4.0,1,1,1,1.0,14.0
548,775,2,4.2,156.0,21.236232382462894,0.8190000000000001,0,6.0,1,0,0,1.0,13.0
303,776,3,3.7,1583.0,27.260521717785174,0.704,50,5.0,1,1,1,1.0,13.0
575,777,2,4.4,100.0,20.306530274101544,0.868,100,5.0,1,0,0,1.0,13.0
793,778,3,3.0,34.0,10.666044184468241,0.558,50,3.0,1,0,0,,9.0
952,779,5,0.0,0.0,0.0,0.0,0,5.0,1,0,0,1.0,
736,780,1,4.5,20.0,13.700350969755403,0.878,0,6.0,1,0,0,1.0,13.0
735,781,1,4.5,20.0,13.700350969755403,0.878,0,6.0,1,0,0,1.0,13.0
634,782,2,4.3,57.0,17.459904945349603,0.8500000000000001,0,5.0,1,0,0,1.0,1.0
880,783,4,2.4,5.0,4.300222726147331,0.439,50,,2,0,1,,13.0
659,784,2,4.0,52.0,15.881167654208488,0.7709999999999999,0,5.0,1,0,0,1.0,1.0
660,785,2,4.0,52.0,15.881167654208488,0.7709999999999999,50,5.0,1,0,0,1.0,1.0
631,786,2,4.1,72.0,17.5908837087084,0.799,0,6.0,1,0,0,1.0,1.0
630,787,2,4.1,72.0,17.5908837087084,0.799,0,6.0,1,0,0,1.0,1.0
801,788,1,4.7,8.0,10.326955513480232,0.944,0,,2,0,1,,13.0
881,789,4,2.5,4.0,4.023594781085251,0.4,0,5.0,1,0,0,1.0,13.0
782,790,1,4.8,9.0,11.05240844637142,0.97,0,,2,0,1,,13.0
554,791,1,4.5,110.0,21.192885905905502,0.904,0,,2,0,1,,13.0
455,792,1,4.6,167.0,23.57023430525499,0.9289999999999999,200,4.0,1,0,0,5.0,12.0
456,793,1,4.6,167.0,23.57023430525499,0.9289999999999999,0,4.0,1,0,0,5.0,12.0
457,794,1,4.6,167.0,23.57023430525499,0.9289999999999999,300,4.0,1,0,0,5.0,12.0
461,795,1,4.6,167.0,23.57023430525499,0.9289999999999999,0,5.0,1,0,0,5.0,12.0
458,796,1,4.6,167.0,23.57023430525499,0.9289999999999999,100,4.0,1,0,0,5.0,12.0
460,797,1,4.6,167.0,23.57023430525499,0.9289999999999999,0,4.0,1,0,0,5.0,12.0
459,798,1,4.6,167.0,23.57023430525499,0.9289999999999999,50,4.0,1,0,0,5.0,12.0
451,799,1,4.6,167.0,23.57023430525499,0.9289999999999999,0,5.0,1,0,0,5.0,12.0
454,800,1,4.6,167.0,23.57023430525499,0.9289999999999999,0,5.0,1,0,0,5.0,12.0
592,801,1,4.7,67.0,19.831686214327704,0.9390000000000001,100,5.0,1,0,0,1.0,13.0
358,802,2,4.1,570.0,26.02429575958964,0.805,0,,2,0,1,,14.0
642,803,2,4.2,57.0,17.05386064429496,0.808,0,6.0,1,0,0,1.0,13.0
643,804,2,4.2,57.0,17.05386064429496,0.808,0,5.0,1,0,0,1.0,13.0
644,805,2,4.2,57.0,17.05386064429496,0.808,0,,3,0,1,,13.0
645,806,2,4.2,57.0,17.05386064429496,0.808,0,5.0,1,0,0,1.0,13.0
646,807,2,4.2,57.0,17.05386064429496,0.808,0,5.0,1,0,0,1.0,13.0
261,808,2,4.4,734.0,29.039430196536482,0.879,100,4.0,1,0,0,1.0,14.0
942,809,5,0.0,0.0,0.0,0.0,0,6.0,1,0,0,1.0,13.0
906,810,1,5.0,1.0,3.4657359027997265,1.0,0,6.0,1,0,0,1.0,13.0
357,811,2,4.1,570.0,26.02429575958964,0.805,50,,3,0,1,,14.0
654,812,2,4.1,60.0,16.854582843110574,0.797,50,4.0,1,0,0,1.0,10.0
946,813,5,0.0,0.0,0.0,0.0,0,5.0,1,0,0,1.0,
943,814,5,0.0,0.0,0.0,0.0,0,,2,0,1,,
853,815,3,3.8,5.0,6.808685983066608,0.6799999999999999,0,,3,0,1,,1.0
639,816,2,4.1,69.0,17.41883049240237,0.799,0,,2,0,1,,13.0
828,817,1,4.6,6.0,8.95118668565444,0.9299999999999999,0,6.0,1,0,0,1.0,13.0
680,818,2,4.0,44.0,15.226649959081278,0.777,100,5.0,1,1,1,1.0,13.0
951,819,5,0.0,0.0,0.0,0.0,0,6.0,1,0,0,1.0,14.0
450,820,2,4.2,276.0,23.620873525986823,0.839,100,4.0,1,0,0,1.0,14.0
449,821,2,4.2,276.0,23.620873525986823,0.839,100,4.0,1,0,0,1.0,14.0
448,822,2,4.2,276.0,23.620873525986823,0.839,100,4.0,1,0,0,1.0,14.0
774,823,2,4.4,15.0,12.199390377855037,0.877,0,4.0,1,0,0,1.0,13.0
772,824,2,4.4,15.0,12.199390377855037,0.877,0,5.0,1,0,0,1.0,13.0
773,825,2,4.4,15.0,12.199390377855037,0.877,100,4.0,1,0,0,1.0,13.0
771,826,2,4.4,15.0,12.199390377855037,0.877,0,6.0,1,0,0,1.0,13.0
858,827,3,3.2,5.0,5.733630301529776,0.5710000000000001,0,5.0,1,0,0,1.0,13.0
956,828,5,0.0,0.0,0.0,0.0,0,6.0,1,0,0,1.0,14.0
594,829,2,4.3,95.0,19.626697223311695,0.8450000000000001,0,6.0,1,1,1,1.0,13.0
658,830,3,3.9,61.0,16.095824101675856,0.753,200,2.0,1,0,0,3.0,13.0
526,831,1,4.5,135.0,22.106946985812236,0.8850000000000001,50,3.0,1,0,0,1.0,14.0
524,832,1,4.5,135.0,22.106946985812236,0.8850000000000001,0,3.0,1,0,0,1.0,14.0
523,833,1,4.5,135.0,22.106946985812236,0.8850000000000001,100,3.0,1,0,0,1.0,14.0
530,834,1,4.5,135.0,22.106946985812236,0.8850000000000001,50,3.0,1,0,0,1.0,14.0
522,835,1,4.5,135.0,22.106946985812236,0.8850000000000001,0,4.0,1,0,0,1.0,14.0
525,836,1,4.5,135.0,22.106946985812236,0.8850000000000001,0,3.0,1,0,0,1.0,14.0
527,837,1,4.5,135.0,22.106946985812236,0.8850000000000001,50,3.0,1,0,0,1.0,14.0
528,838,1,4.5,135.0,22.106946985812236,0.8850000000000001,0,3.0,1,0,0,1.0,14.0
529,839,1,4.5,135.0,22.106946985812236,0.8850000000000001,100,3.0,1,0,0,1.0,14.0
887,1,1,5.0,1.0,3.4657359027997265,1.0,0,,2,0,1,,13.0
266,2,2,4.2,970.0,28.888971166823566,0.0,0,,2,0,1,,14.0
861,3,1,5.0,2.0,5.493061443340549,1.0,0,,2,0,1,,13.0
139,4,2,4.0,3562.0,32.713432662423344,0.783,200,2.0,1,0,0,3.0,12.0
295,5,2,4.4,586.0,28.05010920724363,0.877,0,,2,0,1,,10.0
215,6,3,3.9,2333.0,30.245821370101353,0.751,1000,2.0,1,0,0,3.0,14.0
418,7,2,4.2,394.0,25.11132021258471,0.8240000000000001,300,2.0,1,0,0,3.0,12.0
19,8,2,4.4,25468.0,44.638956143434484,0.0,300,2.0,1,0,0,4.0,12.0
16,9,2,4.4,25468.0,44.638956143434484,0.8590000000000001,50,2.0,1,0,0,3.0,12.0
61,10,2,4.3,4204.0,35.87932716135031,0.8370000000000001,0,3.0,1,0,0,4.0,12.0
15,11,2,4.4,25468.0,44.638956143434484,0.8590000000000001,50,2.0,1,0,0,4.0,12.0
60,12,2,4.3,4204.0,35.87932716135031,0.8370000000000001,50,4.0,1,0,0,4.0,12.0
462,13,2,4.0,354.0,23.488471157901664,0.778,0,6.0,1,0,0,8.0,1.0
17,14,2,4.4,25468.0,44.638956143434484,0.8590000000000001,1000,2.0,1,0,0,3.0,12.0
296,15,2,4.4,554.0,27.803459700484314,0.0,100,2.0,1,0,0,3.0,12.0
483,16,2,4.4,176.0,22.775058823324848,0.859,0,3.0,1,0,0,4.0,12.0
18,17,2,4.4,25468.0,44.638956143434484,0.8590000000000001,1000,2.0,1,0,0,3.0,12.0
558,18,2,4.2,145.0,20.931147811175013,0.816,0,2.0,1,0,0,3.0,12.0
534,19,2,4.3,164.0,21.955565537772493,0.8430000000000001,0,4.0,1,0,0,3.0,1.0
39,20,2,4.3,12152.0,40.442924727044435,0.8500000000000001,500,2.0,1,0,0,4.0,12.0
40,21,2,4.3,12152.0,40.442924727044435,0.8500000000000001,500,2.0,1,0,0,4.0,12.0
41,22,2,4.3,12152.0,40.442924727044435,0.8500000000000001,6000,2.0,1,0,0,3.0,12.0
140,23,2,4.0,3521.0,32.667137156224605,0.781,500,2.0,1,0,0,3.0,12.0
42,24,2,4.3,12152.0,40.442924727044435,0.8500000000000001,4000,2.0,1,0,0,3.0,12.0
159,25,3,3.9,3243.0,31.529793419417686,0.75,300,3.0,1,1,1,3.0,14.0
814,26,1,5.0,6.0,9.729550745276565,1.0,0,4.0,1,0,0,1.0,14.0
633,27,2,4.4,53.0,17.551529804882808,0.878,0,,2,0,1,,1.0
676,28,2,4.1,42.0,15.420920474343605,0.799,100,2.0,1,0,0,3.0,13.0
161,29,3,3.9,3243.0,31.529793419417686,0.75,500,3.0,1,0,0,3.0,14.0
151,30,3,3.9,3243.0,31.529793419417686,0.75,300,3.0,1,0,0,3.0,14.0
517,31,3,3.6,548.0,22.70915438943431,0.6910000000000001,0,,2,0,1,,13.0
241,32,1,4.6,580.0,29.277853481518786,0.923,0,6.0,1,0,0,8.0,1.0
404,33,3,3.8,837.0,25.577868781831913,0.742,100,2.0,1,0,0,3.0,13.0
794,34,1,5.0,7.0,10.39720770839918,1.0,0,6.0,1,0,0,1.0,1.0
263,35,2,4.2,984.0,28.949094892922776,0.8360000000000001,50,5.0,1,0,0,1.0,14.0
93,36,2,4.3,3357.0,34.91213360184119,0.847,50,2.0,1,0,0,4.0,12.0
92,37,2,4.3,3357.0,34.91213360184119,0.847,100,2.0,1,0,0,,12.0
91,38,2,4.3,3357.0,34.91213360184119,0.847,50,,3,0,1,,12.0
90,39,2,4.3,3357.0,34.91213360184119,0.847,1000,2.0,1,0,0,3.0,12.0
89,40,2,4.3,3357.0,34.91213360184119,0.847,200,3.0,1,0,0,4.0,12.0
535,41,2,4.0,228.0,21.73488801421696,0.789,50,2.0,1,0,0,3.0,13.0
162,42,3,3.9,3243.0,31.529793419417686,0.75,500,3.0,1,0,0,3.0,14.0
88,43,2,4.3,3357.0,34.91213360184119,0.847,0,3.0,1,0,0,3.0,12.0
84,44,2,4.3,3357.0,34.91213360184119,0.847,50,3.0,1,1,0,3.0,12.0
160,45,3,3.9,3243.0,31.529793419417686,0.75,0,3.0,1,0,0,3.0,14.0
83,46,2,4.3,3357.0,34.91213360184119,0.847,0,3.0,1,0,0,4.0,12.0
85,47,2,4.3,3357.0,34.91213360184119,0.847,0,3.0,1,0,0,4.0,12.0
86,48,2,4.3,3357.0,34.91213360184119,0.847,50,3.0,1,0,0,4.0,12.0
87,49,2,4.3,3357.0,34.91213360184119,0.847,0,4.0,1,0,0,4.0,12.0
882,50,1,5.0,1.0,3.4657359027997265,1.0,0,,2,0,1,,14.0
656,51,3,3.9,66.0,16.398301215624766,0.761,0,4.0,1,0,0,3.0,1.0
158,52,3,3.9,3243.0,31.529793419417686,0.75,100,3.0,1,0,0,3.0,14.0
150,53,1,4.7,862.0,31.77394904809211,0.9339999999999999,0,4.0,1,0,0,8.0,1.0
579,54,3,3.6,270.0,20.167627755166926,0.6650000000000001,0,,3,0,1,,1.0
733,55,1,4.6,20.0,14.004803213527746,0.924,0,,2,0,1,,1.0
156,56,3,3.9,3243.0,31.529793419417686,0.75,50,4.0,1,0,0,3.0,14.0
331,57,1,4.5,396.0,26.927713263092357,0.89,0,,2,0,1,,13.0
38,58,1,4.5,10433.0,41.63771242612052,0.902,200,1.0,1,1,1,1.0,12.0
869,59,1,5.0,2.0,5.493061443340549,1.0,0,,2,0,1,,14.0
155,60,3,3.9,3243.0,31.529793419417686,0.75,50,4.0,1,0,0,4.0,14.0
154,61,3,3.9,3243.0,31.529793419417686,0.75,50,5.0,1,0,0,4.0,14.0
152,62,3,3.9,3243.0,31.529793419417686,0.75,50,4.0,1,0,0,3.0,14.0
855,63,1,4.7,3.0,6.515583497263486,0.944,0,,2,0,1,,1.0
792,64,1,4.7,9.0,10.822149937072016,0.946,0,,2,0,1,,14.0
583,65,3,3.5,306.0,20.043967116555187,0.675,0,5.0,1,0,0,8.0,1.0
153,66,3,3.9,3243.0,31.529793419417686,0.75,50,5.0,1,0,0,4.0,14.0
142,67,3,3.9,4033.0,32.37980350220521,0.759,100,3.0,1,1,0,3.0,13.0
157,68,3,3.9,3243.0,31.529793419417686,0.75,0,5.0,1,0,0,4.0,14.0
95,69,2,4.4,2502.0,34.43107928229981,0.8680000000000001,300,4.0,1,0,0,3.0,12.0
94,70,2,4.4,2502.0,34.43107928229981,0.8680000000000001,50,4.0,1,0,0,3.0,12.0
97,71,2,4.4,2502.0,34.43107928229981,0.8680000000000001,0,4.0,1,0,0,3.0,12.0
98,72,2,4.4,2502.0,34.43107928229981,0.8680000000000001,50,4.0,1,0,0,3.0,12.0
99,73,2,4.4,2502.0,34.43107928229981,0.8680000000000001,0,5.0,1,0,0,3.0,12.0
100,74,2,4.4,2502.0,34.43107928229981,0.8680000000000001,0,4.0,1,0,0,3.0,12.0
101,75,2,4.4,2502.0,34.43107928229981,0.8680000000000001,50,4.0,1,0,0,3.0,12.0
102,76,2,4.4,2502.0,34.43107928229981,0.8680000000000001,0,4.0,1,0,0,3.0,12.0
104,77,2,4.4,2502.0,34.43107928229981,0.8680000000000001,0,5.0,1,0,0,3.0,12.0
105,78,2,4.4,2502.0,34.43107928229981,0.8680000000000001,0,5.0,1,0,0,,12.0
107,79,2,4.4,2502.0,34.43107928229981,0.8680000000000001,0,5.0,1,0,0,3.0,12.0
789,80,2,4.4,11.0,10.933589259067203,0.871,50,4.0,1,0,0,4.0,1.0
281,81,3,3.8,1699.0,28.265857414168366,0.738,500,4.0,1,0,0,3.0,14.0
96,82,2,4.4,2502.0,34.43107928229981,0.8680000000000001,50,4.0,1,0,0,3.0,12.0
163,83,2,4.2,1802.0,31.488270337453937,0.832,500,1.0,1,0,0,3.0,14.0
447,84,2,4.1,353.0,24.064117343848473,0.79,50,4.0,1,0,0,3.0,1.0
108,85,2,4.4,2502.0,34.43107928229981,0.8680000000000001,0,5.0,1,0,0,3.0,12.0
284,86,3,3.8,1699.0,28.265857414168366,0.738,50,4.0,1,1,0,3.0,14.0
106,87,2,4.4,2502.0,34.43107928229981,0.8680000000000001,100,4.0,1,0,0,3.0,12.0
285,88,3,3.8,1699.0,28.265857414168366,0.0,500,4.0,1,0,0,3.0,14.0
283,89,3,3.8,1699.0,28.265857414168366,0.738,200,4.0,1,0,0,3.0,14.0
103,90,2,4.4,2502.0,34.43107928229981,0.8680000000000001,0,5.0,1,0,0,3.0,12.0
282,91,3,3.8,1699.0,28.265857414168366,0.738,50,4.0,1,0,0,3.0,14.0
727,92,2,4.2,29.0,14.285029002981053,0.8180000000000001,0,5.0,1,0,0,3.0,1.0
75,93,2,4.2,4912.0,35.69848813510832,0.8320000000000001,500,4.0,1,0,0,3.0,12.0
74,94,2,4.2,4912.0,35.69848813510832,0.8320000000000001,100,3.0,1,0,0,3.0,12.0
73,95,2,4.2,4912.0,35.69848813510832,0.8320000000000001,100,3.0,1,0,0,3.0,12.0
62,96,2,4.2,4912.0,35.69848813510832,0.8320000000000001,50,4.0,1,0,0,3.0,12.0
873,97,1,4.5,2.0,4.943755299006494,0.902,0,,2,0,1,,13.0
70,98,2,4.2,4912.0,35.69848813510832,0.8320000000000001,50,4.0,1,0,0,3.0,12.0
275,99,2,4.1,1088.0,28.671362004025134,0.802,1000,1.0,1,0,0,3.0,14.0
63,100,2,4.2,4912.0,35.69848813510832,0.8320000000000001,1000,3.0,1,0,0,3.0,12.0
64,101,2,4.2,4912.0,35.69848813510832,0.8320000000000001,200,3.0,1,0,0,3.0,12.0
66,102,2,4.2,4912.0,35.69848813510832,0.8320000000000001,400,3.0,1,0,0,3.0,12.0
67,103,2,4.2,4912.0,35.69848813510832,0.8320000000000001,100,4.0,1,0,0,3.0,12.0
68,104,2,4.2,4912.0,35.69848813510832,0.8320000000000001,200,3.0,1,0,0,3.0,12.0
76,105,2,4.2,4912.0,35.69848813510832,0.8320000000000001,50,4.0,1,0,0,4.0,12.0
122,106,2,4.2,2839.0,33.39654919085206,0.825,0,4.0,1,0,0,3.0,14.0
123,107,2,4.2,2839.0,33.39654919085206,0.825,500,4.0,1,0,0,3.0,14.0
135,108,2,4.2,2839.0,33.39654919085206,0.0,300,4.0,1,0,0,3.0,14.0
125,109,2,4.2,2839.0,33.39654919085206,0.825,400,4.0,1,0,0,4.0,14.0
72,110,2,4.2,4912.0,35.69848813510832,0.8320000000000001,0,4.0,1,0,0,3.0,12.0
81,111,2,4.2,4912.0,35.69848813510832,0.8320000000000001,50,4.0,1,0,0,4.0,12.0
620,112,2,4.1,81.0,18.067548913783437,0.795,50,5.0,1,0,0,3.0,1.0
80,113,2,4.2,4912.0,35.69848813510832,0.8320000000000001,50,4.0,1,0,0,3.0,12.0
71,114,2,4.2,4912.0,35.69848813510832,0.8320000000000001,50,4.0,1,0,0,3.0,12.0
166,115,2,4.2,1802.0,31.488270337453937,0.832,1000,1.0,1,0,0,3.0,14.0
77,116,2,4.2,4912.0,35.69848813510832,0.8320000000000001,50,4.0,1,0,0,3.0,12.0
124,117,2,4.2,2839.0,33.39654919085206,0.825,0,4.0,1,0,0,3.0,14.0
78,118,2,4.2,4912.0,35.69848813510832,0.8320000000000001,0,4.0,1,0,0,3.0,12.0
79,119,2,4.2,4912.0,35.69848813510832,0.8320000000000001,50,4.0,1,0,0,3.0,12.0
752,600,2,4.2,23.0,13.347826087461373,0.832,0,6.0,1,0,0,1.0,1.0
750,601,2,4.2,23.0,13.347826087461373,0.832,0,6.0,1,0,0,1.0,1.0
748,602,2,4.2,23.0,13.347826087461373,0.832,0,6.0,1,0,0,1.0,1.0
747,603,2,4.2,23.0,13.347826087461373,0.832,0,6.0,1,0,0,1.0,1.0
749,604,2,4.2,23.0,13.347826087461373,0.832,0,5.0,1,0,0,1.0,1.0
751,605,2,4.2,23.0,13.347826087461373,0.832,0,6.0,1,0,0,1.0,1.0
860,606,1,5.0,2.0,5.493061443340549,1.0,0,,2,0,1,,13.0
148,607,1,4.5,1308.0,32.29658444659455,0.898,0,5.0,1,0,0,1.0,13.0
636,608,2,4.1,69.0,17.41883049240237,0.799,0,,2,0,1,,13.0
854,609,3,3.7,5.0,6.629510036143803,0.7150000000000001,0,,2,0,1,,13.0
857,610,3,3.2,6.0,6.226912476977002,0.5790000000000001,0,,2,0,1,,13.0
431,611,1,4.5,244.0,24.755661947451273,0.893,50,5.0,1,0,0,1.0,14.0
430,612,1,4.5,244.0,24.755661947451273,0.893,100,5.0,1,0,0,1.0,14.0
429,613,1,4.5,244.0,24.755661947451273,0.893,300,4.0,1,0,0,1.0,14.0
556,614,2,4.4,121.0,21.13769259682633,0.861,200,5.0,1,1,1,1.0,13.0
425,615,2,4.3,336.0,25.026356600515154,0.834,100,6.0,1,1,1,1.0,13.0
330,616,2,4.4,454.0,26.929308643384182,0.872,200,6.0,1,1,1,1.0,14.0
237,617,1,4.5,713.0,29.568973330528127,0.897,0,,2,0,1,,13.0
238,618,1,4.5,713.0,29.568973330528127,0.897,0,,2,0,1,,13.0
234,619,1,4.5,713.0,29.568973330528127,0.897,0,6.0,1,0,0,1.0,13.0
235,620,1,4.5,713.0,29.568973330528127,0.897,0,6.0,1,0,0,1.0,13.0
930,621,5,0.0,0.0,0.0,0.0,0,6.0,1,0,0,1.0,14.0
565,622,2,4.4,103.0,20.435319956222042,0.8550000000000001,0,6.0,1,0,0,1.0,14.0
564,623,2,4.4,103.0,20.435319956222042,0.8550000000000001,0,,3,0,1,,14.0
569,624,2,4.4,103.0,20.435319956222042,0.8550000000000001,0,6.0,1,0,0,1.0,14.0
681,625,3,3.9,47.0,15.097683942540774,0.7450000000000001,0,5.0,1,1,1,1.0,13.0
396,626,2,4.4,344.0,25.711595434937987,0.876,500,5.0,1,1,1,1.0,14.0
356,627,2,4.4,388.0,26.239749111921164,0.869,500,5.0,1,1,1,1.0,14.0
928,628,5,0.0,0.0,0.0,0.0,0,,2,0,1,,14.0
927,629,5,0.0,0.0,0.0,0.0,0,,2,0,1,,14.0
603,630,1,4.5,62.0,18.644106268761895,0.892,0,,2,0,1,,1.0
595,631,2,4.3,95.0,19.626697223311695,0.8450000000000001,100,5.0,1,1,1,1.0,13.0
544,632,2,4.2,156.0,21.236232382462894,0.8190000000000001,0,5.0,1,1,1,1.0,13.0
547,633,2,4.2,156.0,21.236232382462894,0.8190000000000001,50,6.0,1,0,0,1.0,13.0
546,634,2,4.2,156.0,21.236232382462894,0.8190000000000001,0,6.0,1,0,0,1.0,13.0
839,635,1,5.0,4.0,8.047189562170502,1.0,0,6.0,1,0,0,1.0,1.0
840,636,1,5.0,4.0,8.047189562170502,1.0,0,6.0,1,0,0,1.0,1.0
835,637,1,5.0,4.0,8.047189562170502,1.0,0,,3,0,1,,1.0
725,638,2,4.0,35.0,14.33407575382444,0.781,0,5.0,1,1,1,1.0,13.0
810,639,2,4.3,9.0,9.901115899874396,0.856,50,5.0,1,1,1,1.0,1.0
55,640,1,4.8,3577.0,39.27628446752959,0.9530000000000001,1000,5.0,1,1,1,1.0,12.0
54,641,1,4.8,3577.0,39.27628446752959,0.9530000000000001,1000,5.0,1,1,1,1.0,12.0
53,642,1,4.8,3577.0,39.27628446752959,0.9530000000000001,200,5.0,1,1,1,1.0,12.0
52,643,1,4.8,3577.0,39.27628446752959,0.9530000000000001,50,5.0,1,1,1,1.0,12.0
45,644,1,4.8,3577.0,39.27628446752959,0.9530000000000001,0,6.0,1,1,1,1.0,12.0
51,645,1,4.8,3577.0,39.27628446752959,0.9530000000000001,200,5.0,1,1,1,1.0,12.0
50,646,1,4.8,3577.0,39.27628446752959,0.9530000000000001,2000,5.0,1,1,1,1.0,12.0
48,647,1,4.8,3577.0,39.27628446752959,0.9530000000000001,0,6.0,1,1,1,1.0,12.0
47,648,1,4.8,3577.0,39.27628446752959,0.9530000000000001,0,5.0,1,1,1,1.0,12.0
46,649,1,4.8,3577.0,39.27628446752959,0.9530000000000001,400,5.0,1,1,1,1.0,12.0
49,650,1,4.8,3577.0,39.27628446752959,0.9530000000000001,100,5.0,1,1,1,1.0,12.0
56,651,1,4.8,3577.0,39.27628446752959,0.9530000000000001,0,5.0,1,1,1,1.0,12.0
44,652,1,4.8,3577.0,39.27628446752959,0.9530000000000001,1000,5.0,1,1,1,1.0,12.0
781,653,2,4.0,16.0,11.332853376224865,0.782,100,5.0,1,1,1,1.0,13.0
366,654,1,4.6,276.0,25.870480528461755,0.9239999999999999,0,5.0,1,0,0,5.0,12.0
