product_id,sale,revenue,price,date,month,year,monthly_sale_share_pct,monthly_revenue_share_pct,yearly_sale_share_pct,yearly_revenue_share_pct
613,500,234000.0,468.0,2025-09-14,9,2025,0.002222,0.003207309376,0.000101,0.000139201684
613,900,388800.0,432.0,2025-11-05,11,2025,0.002149,0.002053721075,0.000183,0.000231288951
30,400,123600.0,309.0,2025-02-20,2,2025,0.001719,0.001489968031,8.1e-05,7.3527043e-05
30,300,86700.0,289.0,2025-05-15,5,2025,0.000973,0.000839253848,6.1e-05,5.1576008e-05
30,700,194600.0,278.0,2025-07-24,7,2025,0.001352,0.001058970105,0.000142,0.000115763451
30,700,198100.0,283.0,2025-08-19,8,2025,0.002288,0.001744244148,0.000142,0.000117845528
30,600,170400.0,284.0,2025-12-11,12,2025,0.000785,0.000593029089,0.000122,0.00010136738
29,1000,295000.0,295.0,2025-02-06,2,2025,0.004298,0.003556153471,0.000203,0.000175489302
29,1500,403500.0,269.0,2025-09-15,9,2025,0.006665,0.005530552706,0.000304,0.000240033673
42,600,164700.0,274.5,2025-12-03,12,2025,0.000785,0.000573191849,0.000122,9.797657e-05
467,50,34950.0,699.0,2025-10-07,10,2025,0.000115,0.000222211414,1e-05,2.0791021e-05
158,1800,325800.0,181.0,2025-03-25,3,2025,0.005167,0.00317312061,0.000365,0.000193811575
158,2700,492299.9991,182.333333,2025-03-26,3,2025,0.007751,0.004794743013,0.000548,0.000292858926
122,150,45150.0,301.0,2025-07-22,7,2025,0.00029,0.000245696301,3e-05,2.6858786e-05
587,1000,1837500.0,1837.5,2025-10-26,10,2025,0.00229,0.011682788915,0.000203,0.001093090144
744,50,63100.0,1262.0,2025-08-26,8,2025,0.000163,0.000555587106,1e-05,3.7536864e-05
178,500,108500.0,217.0,2025-02-13,2,2025,0.002149,0.001307941192,0.000101,6.454437e-05
178,200,49800.0,249.0,2025-08-13,8,2025,0.000654,0.000438482376,4.1e-05,2.9624974e-05
178,300,90900.0,303.0,2025-11-12,11,2025,0.000716,0.000480152381,6.1e-05,5.40745e-05
178,300,86700.0,289.0,2025-11-19,11,2025,0.000716,0.000457967123,6.1e-05,5.1576008e-05
443,200,46000.0,230.0,2025-10-06,10,2025,0.000458,0.000292467097,4.1e-05,2.7364434e-05
264,400,68000.0,170.0,2025-07-07,7,2025,0.000772,0.000370040941,8.1e-05,4.0451771e-05
677,700,455000.0,650.0,2025-09-26,9,2025,0.00311,0.006236434897,0.000142,0.000270669941
67,3000,574500.0,191.5,2025-02-14,2,2025,0.012895,0.006925458201,0.000608,0.00034175798
261,300,75000.0,250.0,2025-11-14,11,2025,0.000716,0.000396165331,6.1e-05,4.4615924e-05
546,200,106000.0,530.0,2025-12-02,12,2025,0.000262,0.000368903072,4.1e-05,6.3057173e-05
538,200,192000.0,960.0,2025-05-14,5,2025,0.000649,0.001858555235,4.1e-05,0.000114216766
538,400,366000.0,915.0,2025-10-14,10,2025,0.000916,0.002327020813,8.1e-05,0.00021772571
125,50,8150.0,163.0,2025-08-16,8,2025,0.000163,7.1759666e-05,1e-05,4.848264e-06
154,300,51300.0,171.0,2025-10-31,10,2025,0.000687,0.000326164393,6.1e-05,3.0517292e-05
41,300,33000.0,110.0,2025-03-13,3,2025,0.000861,0.00032140264,6.1e-05,1.9631007e-05
245,50,20500.0,410.0,2025-07-23,7,2025,9.7e-05,0.00011155646,1e-05,1.2195019e-05
631,100,51000.0,510.0,2025-12-13,12,2025,0.000131,0.000177491101,2e-05,3.0338828e-05
306,50,11400.0,228.0,2025-10-14,10,2025,0.000115,7.2480976e-05,1e-05,6.78162e-06
669,200,208700.0,1043.5,2025-10-08,10,2025,0.000458,0.001326910502,4.1e-05,0.000124151245
102,200,64200.0,321.0,2024-12-26,12,2024,0.000383,0.000404477987,0.000383,0.000404477987
94,150,40500.0,270.0,2025-12-03,12,2025,0.000196,0.000140948815,3e-05,2.4092599e-05
94,200,53900.0,269.5,2025-12-06,12,2025,0.000262,0.000187583732,4.1e-05,3.2063978e-05
93,400,143600.0,359.0,2025-12-11,12,2025,0.000523,0.000499759256,8.1e-05,8.5424623e-05
104,1000,295000.0,295.0,2024-12-19,12,2024,0.001914,0.001858582651,0.001914,0.001858582651
104,200,55400.0,277.0,2025-04-20,4,2025,0.000549,0.000605438014,4.1e-05,3.2956296e-05
104,300,83700.0,279.0,2025-07-09,7,2025,0.000579,0.000455476864,6.1e-05,4.9791371e-05
22,21000,2079000.0,99.0,2025-12-03,12,2025,0.027473,0.007235372515,0.004258,0.001236753421
6,9000,1509000.003,167.666667,2025-06-06,6,2025,0.037823,0.020561566527,0.001825,0.000897672398
173,50,35000.0,700.0,2025-06-02,6,2025,0.00021,0.000476908434,1e-05,2.0820765e-05
29,300,94500.0,315.0,2025-03-23,3,2025,0.000861,0.000920380288,6.1e-05,5.6216065e-05
275,50,11100.0,222.0,2025-04-19,4,2025,0.000137,0.000121306172,1e-05,6.603157e-06
677,1400,905800.0,647.0,2025-09-24,9,2025,0.006221,0.012415302703,0.000284,0.000538841389
531,800,792000.0,990.0,2025-07-08,7,2025,0.001545,0.004309888609,0.000162,0.00047114416
125,100,17000.0,170.0,2025-11-10,11,2025,0.000239,8.9797475e-05,2e-05,1.0112943e-05
189,200,96000.0,480.0,2025-01-14,1,2025,0.000259,0.000430582576,4.1e-05,5.7108383e-05
188,100,40800.0,408.0,2024-12-15,12,2024,0.000191,0.000257051431,0.000191,0.000257051431
188,150,47250.0,315.0,2025-08-01,8,2025,0.00049,0.000416029965,3e-05,2.8108032e-05
188,150,47250.0,315.0,2025-08-28,8,2025,0.00049,0.000416029965,3e-05,2.8108032e-05
196,50,20000.0,400.0,2025-07-09,7,2025,9.7e-05,0.000108835571,1e-05,1.189758e-05
186,600,236400.0,394.0,2025-01-31,1,2025,0.000778,0.001060309593,0.000122,0.000140629393
186,600,230100.0,383.5,2025-02-21,2,2025,0.002579,0.002773799708,0.000122,0.000136881656
186,300,112500.0,375.0,2025-02-22,2,2025,0.001289,0.001356160222,6.1e-05,6.6923886e-05
186,600,212700.0,354.5,2025-06-15,6,2025,0.002522,0.002898240684,0.000122,0.000126530761
186,400,125000.0,312.5,2025-09-27,9,2025,0.001777,0.00171330629,8.1e-05,7.4359874e-05
186,1500,465000.0,310.0,2025-11-15,11,2025,0.003581,0.002456225051,0.000304,0.00027661873
186,100,29000.0,290.0,2025-11-30,11,2025,0.000239,0.000153183928,2e-05,1.7251491e-05
20,200,23200.0,116.0,2025-01-29,1,2025,0.000259,0.000104057456,4.1e-05,1.3801193e-05
20,200,23800.0,119.0,2025-02-23,2,2025,0.00086,0.000286903229,4.1e-05,1.415812e-05
20,300,34200.0,114.0,2025-02-25,2,2025,0.001289,0.000412272708,6.1e-05,2.0344861e-05
20,400,46000.0,115.0,2025-03-23,3,2025,0.001148,0.000448015801,8.1e-05,2.7364434e-05
20,300,30000.0,100.0,2025-06-28,6,2025,0.001261,0.000408778658,6.1e-05,1.784637e-05
20,1200,120399.9996,100.333333,2025-08-25,8,2025,0.003922,0.001060105981,0.000243,7.162343e-05
20,6000,567000.0,94.5,2025-10-27,10,2025,0.013743,0.003604974865,0.001217,0.000337296387
225,300,50400.0,168.0,2025-07-12,7,2025,0.000579,0.000274265639,6.1e-05,2.9981901e-05
225,600,84300.0,140.5,2025-11-07,11,2025,0.001432,0.000445289832,0.000122,5.0148299e-05
225,700,104300.0,149.0,2025-11-22,11,2025,0.001671,0.00055093392,0.000142,6.2045879e-05
233,400,79200.0,198.0,2025-08-25,8,2025,0.001307,0.000697345465,8.1e-05,4.7114416e-05
226,50,11150.0,223.0,2025-05-08,5,2025,0.000162,0.000107931723,1e-05,6.632901e-06
240,100,15900.0,159.0,2025-09-14,9,2025,0.000444,0.00021793256,2e-05,9.458576e-06
37,200,32400.0,162.0,2025-09-19,9,2025,0.000889,0.00044408899,4.1e-05,1.9274079e-05
37,50,8000.0,160.0,2025-11-24,11,2025,0.000119,4.2257635e-05,1e-05,4.759032e-06
39,1000,169000.0,169.0,2025-04-25,4,2025,0.002743,0.001846913796,0.000203,0.000100534549
39,700,104300.0,149.0,2025-05-19,5,2025,0.002271,0.001009621411,0.000142,6.2045879e-05
39,900,144000.0,160.0,2025-05-22,5,2025,0.00292,0.001393916426,0.000183,8.5662575e-05
39,1100,179300.0,163.0,2025-05-23,5,2025,0.003569,0.00173561955,0.000223,0.000106661803
39,3000,511500.0,170.5,2025-07-10,7,2025,0.005794,0.002783469727,0.000608,0.000304280603
39,1500,250999.9995,167.333333,2025-08-09,8,2025,0.004902,0.002210021607,0.000304,0.000149314626
39,400,66800.0,167.0,2025-10-01,10,2025,0.000916,0.000424713088,8.1e-05,3.9737917e-05
23,500,75500.0,151.0,2025-01-12,1,2025,0.000649,0.000338635255,0.000101,4.4913364e-05
23,800,119600.0,149.5,2025-01-19,1,2025,0.001038,0.000536434126,0.000162,7.1147527e-05
23,1500,151500.0,101.0,2025-04-29,4,2025,0.004114,0.001655665326,0.000304,9.0124167e-05
23,4500,433499.9985,96.333333,2025-06-12,6,2025,0.018912,0.005906851584,0.000913,0.000257880041
23,3000,291000.0,97.0,2025-08-05,8,2025,0.009804,0.002562216291,0.000608,0.000173109786
23,3000,271500.0,90.5,2025-10-23,10,2025,0.006871,0.001726191668,0.000608,0.000161509646
23,1500,138000.0,92.0,2025-11-15,11,2025,0.003581,0.000728944209,0.000304,8.2093301e-05
24,3000,465000.0,155.0,2025-12-06,12,2025,0.003925,0.001618301212,0.000608,0.00027661873
269,1600,433600.0,271.0,2025-08-17,8,2025,0.005229,0.003817790322,0.000324,0.00025793953
230,100,15400.0,154.0,2025-07-20,7,2025,0.000193,8.380339e-05,2e-05,9.161136e-06
230,500,69500.0,139.0,2025-08-14,8,2025,0.001634,0.000611938255,0.000101,4.134409e-05
271,1400,420000.0,300.0,2025-09-09,9,2025,0.006221,0.005756709136,0.000284,0.000249849176
271,200,58000.0,290.0,2025-09-21,9,2025,0.000889,0.000794974119,4.1e-05,3.4502981e-05
271,400,131400.0,328.5,2025-12-12,12,2025,0.000523,0.000457300601,8.1e-05,7.8167099e-05
646,6000,3234000.0,539.0,2025-07-21,7,2025,0.011587,0.017598711822,0.001217,0.001923838654
642,100,62900.0,629.0,2025-07-08,7,2025,0.000193,0.000342287871,2e-05,3.7417888e-05
645,50,44700.0,894.0,2025-10-02,10,2025,0.000115,0.000284201722,1e-05,2.6591091e-05
640,5000,2495000.0,499.0,2025-07-12,7,2025,0.009656,0.013577237475,0.001014,0.00148422308
640,7000,3934000.0,562.0,2025-10-15,10,2025,0.016033,0.025012294745,0.001419,0.002340253947
640,15000,7485000.0,499.0,2025-12-12,12,2025,0.019623,0.026049429184,0.003042,0.004452669241
641,30000,17100000.0,570.0,2025-07-15,7,2025,0.057937,0.093054413158,0.006083,0.010172430732
641,19000,9500000.0,500.0,2025-12-02,12,2025,0.024856,0.033062067769,0.003853,0.005651350406
641,15000,7485000.0,499.0,2025-12-09,12,2025,0.019623,0.026049429184,0.003042,0.004452669241
8,6000,681000.0,113.5,2024-12-31,12,2024,0.011481,0.004290490799,0.011481,0.004290490799
8,6000,714000.0,119.0,2025-01-06,1,2025,0.007782,0.003202457909,0.001217,0.000424743599
8,900,91800.0,102.0,2025-03-19,3,2025,0.002584,0.000894083708,0.000183,5.4609891e-05
8,300,29400.0,98.0,2025-05-24,5,2025,0.000973,0.00028459127,6.1e-05,1.7489442e-05
8,600,55500.0,92.5,2025-06-13,6,2025,0.002522,0.000756240517,0.000122,3.3015784e-05
8,300,28800.0,96.0,2025-07-12,7,2025,0.000579,0.000156723222,6.1e-05,1.7132515e-05
9,500,57000.0,114.0,2024-12-29,12,2024,0.000957,0.00035911597,0.000957,0.00035911597
9,200,19000.0,95.0,2025-02-19,2,2025,0.00086,0.000229040393,4.1e-05,1.1302701e-05
15,100,13950.0,139.5,2025-08-13,8,2025,0.000327,0.000122827894,2e-05,8.298562e-06
21,300,38700.0,129.0,2025-01-14,1,2025,0.000389,0.000173578601,6.1e-05,2.3021817e-05
17,2000,208000.0,104.0,2025-05-08,5,2025,0.006489,0.002013434838,0.000406,0.00012373483
17,1000,90000.0,90.0,2025-07-26,7,2025,0.001931,0.000489760069,0.000203,5.3539109e-05
17,1500,120000.0,80.0,2025-09-10,9,2025,0.006665,0.001644774039,0.000304,7.1385479e-05
231,900,179100.0,199.0,2025-01-02,1,2025,0.001167,0.000803305618,0.000183,0.000106542827
231,800,165600.0,207.0,2025-01-06,1,2025,0.001038,0.000742754944,0.000162,9.8511961e-05
287,150,102000.0,680.0,2025-05-06,5,2025,0.000487,0.000987357468,3e-05,6.0677657e-05
287,100,65950.0,659.5,2025-06-05,6,2025,0.00042,0.000898631749,2e-05,3.9232269e-05
287,300,190500.0,635.0,2025-07-01,7,2025,0.000579,0.001036658813,6.1e-05,0.000113324448
266,50,51750.0,1035.0,2025-10-16,10,2025,0.000115,0.000329025484,1e-05,3.0784988e-05
288,50,39000.0,780.0,2025-01-09,1,2025,6.5e-05,0.000174924171,1e-05,2.3200281e-05
288,50,35450.0,709.0,2025-09-09,9,2025,0.000222,0.000485893664,1e-05,2.108846e-05
278,50,34000.0,680.0,2025-02-27,2,2025,0.000215,0.000409861756,1e-05,2.0225886e-05
7,600,54600.0,91.0,2025-07-11,7,2025,0.001159,0.000297121109,0.000122,3.2480393e-05
138,100,10450.0,104.5,2025-08-13,8,2025,0.000327,9.201086e-05,2e-05,6.216485e-06
138,500,46000.0,92.0,2025-11-29,11,2025,0.001194,0.000242981403,0.000101,2.7364434e-05
4,300,46800.0,156.0,2025-01-13,1,2025,0.000389,0.000209909006,6.1e-05,2.7840337e-05
4,400,32000.0,80.0,2025-06-26,6,2025,0.001681,0.000436030568,8.1e-05,1.9036128e-05
4,900,74700.0,83.0,2025-10-15,10,2025,0.002061,0.000474941133,0.000183,4.4437461e-05
87,100,53000.0,530.0,2024-12-26,12,2024,0.000191,0.000333914849,0.000191,0.000333914849
69,300,158700.0,529.0,2025-01-08,1,2025,0.000389,0.000711806821,6.1e-05,9.4407296e-05
69,100,50000.0,500.0,2025-03-15,3,2025,0.000287,0.000486973697,2e-05,2.974395e-05
75,50,26250.0,525.0,2025-04-09,4,2025,0.000137,0.000286872705,1e-05,1.5615573e-05
70,400,202800.0,507.0,2024-12-21,12,2024,0.000765,0.001277696819,0.000765,0.001277696819
70,300,143700.0,479.0,2025-01-08,1,2025,0.000389,0.000644528293,6.1e-05,8.5484111e-05
70,200,153800.0,769.0,2025-12-11,12,2025,0.000262,0.000535257476,4.1e-05,9.1492389e-05
247,6000,2754000.0,459.0,2025-02-23,2,2025,0.02579,0.033198802238,0.001217,0.001638296739
247,7000,2450000.0,350.0,2025-04-07,4,2025,0.019199,0.026774785801,0.001419,0.001457453526
247,100,44600.0,446.0,2025-12-03,12,2025,0.000131,0.000155217708,2e-05,2.6531603e-05
254,3000,897000.0,299.0,2025-04-25,4,2025,0.008228,0.009802850148,0.000608,0.000533606454
254,1500,448500.0,299.0,2025-04-30,4,2025,0.004114,0.004901425074,0.000304,0.000266803227
259,500,249500.0,499.0,2025-01-02,1,2025,0.000649,0.001119066174,0.000101,0.000148422308
258,1500,736500.0,491.0,2024-12-22,12,2024,0.00287,0.004640156348,0.00287,0.004640156348
258,1800,827100.0,459.5,2025-01-09,1,2025,0.002335,0.003709738006,0.000365,0.000492024413
255,5000,1645000.0,329.0,2025-05-01,5,2025,0.016223,0.015923559172,0.001014,0.000978575939
255,400,139600.0,349.0,2025-06-04,6,2025,0.001681,0.001902183354,8.1e-05,8.3045107e-05
250,200,125300.0,626.5,2025-01-30,1,2025,0.000259,0.000561999966,4.1e-05,7.4538337e-05
248,400,135600.0,339.0,2025-04-06,4,2025,0.001097,0.00148190243,8.1e-05,8.0665591e-05
685,300,314700.0,1049.0,2025-12-01,12,2025,0.000392,0.001095224498,6.1e-05,0.000187208418
688,1800,917100.0,509.5,2025-12-07,12,2025,0.002355,0.003191707616,0.000365,0.000545563522
76,150,75499.99995,503.333333,2025-04-09,4,2025,0.000411,0.000825100541,3e-05,4.4913364e-05
142,50,22000.0,440.0,2025-02-03,2,2025,0.000215,0.000265204666,1e-05,1.3087338e-05
142,200,101400.0,507.0,2025-04-12,4,2025,0.000549,0.001108148278,4.1e-05,6.032073e-05
128,100,54500.0,545.0,2025-12-11,12,2025,0.000131,0.000189671862,2e-05,3.2420905e-05
84,150,73350.0,489.0,2025-03-08,3,2025,0.000431,0.000714390414,3e-05,4.3634374e-05
84,450,177300.0,394.0,2025-09-04,9,2025,0.002,0.002430153642,9.1e-05,0.000105472045
276,600,727800.0,1213.0,2025-04-21,4,2025,0.001646,0.007953750655,0.000122,0.000432952929
276,400,505200.0,1263.0,2025-06-26,6,2025,0.001681,0.006883832597,8.1e-05,0.000300532866
449,100,58000.0,580.0,2025-01-11,1,2025,0.00013,0.00026014364,2e-05,3.4502981e-05
450,150,112500.0,750.0,2025-01-02,1,2025,0.000195,0.000504588956,3e-05,6.6923886e-05
201,50,21200.0,424.0,2025-05-23,5,2025,0.000162,0.000205215474,1e-05,1.2611435e-05
201,200,86000.0,430.0,2025-07-12,7,2025,0.000386,0.000467992955,4.1e-05,5.1159593e-05
853,50,42300.0,846.0,2025-09-07,9,2025,0.000222,0.000579782849,1e-05,2.5163381e-05
873,100,58000.0,580.0,2025-11-07,11,2025,0.000239,0.000306367856,2e-05,3.4502981e-05
782,100,70000.0,700.0,2025-09-06,9,2025,0.000444,0.000959451523,2e-05,4.1641529e-05
40,900,229500.0,255.0,2025-01-06,1,2025,0.001167,0.001029361471,0.000183,0.000136524728
23,1500,180000.0,120.0,2025-03-07,3,2025,0.004306,0.00175310531,0.000304,0.000107078218
640,12000,6588000.0,549.0,2025-12-06,12,2025,0.015699,0.022927673943,0.002433,0.003919062787
8,1200,137400.0,114.5,2025-01-30,1,2025,0.001556,0.000616271312,0.000243,8.1736373e-05
227,100,12400.0,124.0,2025-10-25,10,2025,0.000229,7.8838956e-05,2e-05,7.376499e-06
4,500,57500.0,115.0,2024-12-27,12,2024,0.000957,0.00036226611,0.000957,0.00036226611
69,100,51000.0,510.0,2025-01-29,1,2025,0.00013,0.000228746993,2e-05,3.0338828e-05
251,400,175600.0,439.0,2025-04-19,4,2025,0.001097,0.00191904179,8.1e-05,0.000104460751
684,100,37900.0,379.0,2025-12-05,12,2025,0.000131,0.000131900249,2e-05,2.2545914e-05
142,100,52500.0,525.0,2025-04-21,4,2025,0.000274,0.00057374541,2e-05,3.1231147e-05
128,150,86850.0,579.0,2025-07-09,7,2025,0.00029,0.000472618467,3e-05,5.166524e-05
774,100,40000.0,400.0,2025-11-08,11,2025,0.000239,0.000211288176,2e-05,2.379516e-05
760,300,206100.0,687.0,2025-09-08,9,2025,0.001333,0.002824899412,6.1e-05,0.00012260456
760,500,283500.0,567.0,2025-11-29,11,2025,0.001194,0.001497504951,0.000101,0.000168648194
115,1000,46500.0,46.5,2025-05-21,5,2025,0.003245,0.000450118846,0.000203,2.7661873e-05
134,400,25800.0,64.5,2025-07-17,7,2025,0.000772,0.000140397887,8.1e-05,1.5347878e-05
134,300,15600.0,52.0,2025-10-20,10,2025,0.000687,9.9184494e-05,6.1e-05,9.280112e-06
83,400,30000.0,75.0,2024-12-12,12,2024,0.000765,0.000189008405,0.000765,0.000189008405
562,500,1807500.0,3615.0,2025-05-03,5,2025,0.001622,0.017496555139,0.000101,0.001075243775
569,200,519800.0,2599.0,2025-06-15,6,2025,0.000841,0.007082771544,4.1e-05,0.000309218099
569,900,2249100.0,2499.0,2025-11-29,11,2025,0.002149,0.011880205943,0.000183,0.001337942337
569,900,2249100.0,2499.0,2025-12-01,12,2025,0.001177,0.007827357539,0.000183,0.001337942337
160,150,85350.0,569.0,2025-11-18,11,2025,0.000358,0.000450836147,3e-05,5.0772922e-05
388,150,101700.0,678.0,2025-03-07,3,2025,0.000431,0.0009905045,3e-05,6.0499193e-05
388,150,89850.0,599.0,2025-09-20,9,2025,0.000667,0.001231524562,3e-05,5.3449877e-05
107,2700,1389600.0009,514.666667,2025-02-12,2,2025,0.011605,0.016751291075,0.000548,0.000826643845
107,800,403600.0,504.5,2025-02-15,2,2025,0.003439,0.004865300139,0.000162,0.00024009316
107,500,257000.0,514.0,2025-02-17,2,2025,0.002149,0.003098072685,0.000101,0.0001528839
107,4500,2110500.0,469.0,2025-05-01,5,2025,0.014601,0.020429587618,0.000913,0.001255492109
109,50,26450.0,529.0,2024-12-27,12,2024,9.6e-05,0.000166642411,9.6e-05,0.000166642411
109,300,128700.0,429.0,2025-11-18,11,2025,0.000716,0.000679819708,6.1e-05,7.6560926e-05
930,13000,17537000.0,1349.0,2025-12-08,12,2025,0.017007,0.061032577101,0.002636,0.01043239285
427,12000,5895000.0,491.25,2024-12-27,12,2024,0.022962,0.037140151626,0.022962,0.037140151626
427,12000,6153000.0,512.75,2025-02-10,2,2025,0.05158,0.074172923082,0.002433,0.003660290426
766,500,292500.0,585.0,2025-11-20,11,2025,0.001194,0.00154504479,0.000101,0.000174002105
35,900,499500.0,555.0,2025-01-15,1,2025,0.001167,0.002240374966,0.000183,0.000297142056
35,400,250000.0,625.0,2025-04-24,4,2025,0.001097,0.002732121,8.1e-05,0.000148719748
277,21000,3528000.0,168.0,2024-12-26,12,2024,0.040184,0.022227388454,0.040184,0.022227388454
277,3000,567000.0,189.0,2025-01-17,1,2025,0.003891,0.002543128339,0.000608,0.000337296387
161,50,25250.0,505.0,2025-07-10,7,2025,9.7e-05,0.000137404908,1e-05,1.5020695e-05
168,800,307200.0,384.0,2025-12-01,12,2025,0.001047,0.001069122865,0.000162,0.000182746826
156,50,25750.0,515.0,2025-06-24,6,2025,0.00021,0.000350868348,1e-05,1.5318134e-05
340,3000,552000.0,184.0,2025-09-06,9,2025,0.01333,0.007565960579,0.000608,0.000328373203
462,150,81000.0,540.0,2025-06-24,6,2025,0.00063,0.001103702376,3e-05,4.8185198e-05
462,300,164700.0,549.0,2025-11-07,11,2025,0.000716,0.000869979067,6.1e-05,9.797657e-05
821,200,61000.0,305.0,2025-12-03,12,2025,0.000262,0.000212293277,4.1e-05,3.6287618e-05
384,1000,319500.0,319.5,2025-08-20,8,2025,0.003268,0.002813154999,0.000203,0.000190063837
174,200,171800.0,859.0,2024-12-16,12,2024,0.000383,0.001082388134,0.000383,0.001082388134
932,900,1619100.0,1799.0,2025-11-28,11,2025,0.002149,0.008552417163,0.000183,0.000963168573
427,9000,5067000.0,563.0,2025-05-07,5,2025,0.029202,0.049048434239,0.001825,0.003014251843
427,3000,1695000.0,565.0,2025-10-27,10,2025,0.006871,0.010776776714,0.000608,0.001008319888
427,1000,567000.0,567.0,2025-11-14,11,2025,0.002387,0.002995009901,0.000203,0.000337296387
35,200,118800.0,594.0,2025-06-28,6,2025,0.000841,0.001618763485,4.1e-05,7.0671624e-05
273,2000,658000.0,329.0,2025-01-29,1,2025,0.002594,0.00295128474,0.000406,0.000391430376
273,10000,3100000.0,310.0,2025-01-30,1,2025,0.01297,0.013904229016,0.002028,0.001844124869
273,5000,1600000.0,320.0,2025-08-26,8,2025,0.01634,0.014087787165,0.001014,0.000951806384
273,5000,1600000.0,320.0,2025-08-27,8,2025,0.01634,0.014087787165,0.001014,0.000951806384
273,10000,3235000.0,323.5,2025-09-03,9,2025,0.044435,0.044340366798,0.002028,0.001924433533
277,3000,537000.0,179.0,2025-07-22,7,2025,0.005794,0.00292223508,0.000608,0.000319450018
168,100,39700.0,397.0,2025-06-28,6,2025,0.00042,0.000540950424,2e-05,2.3616696e-05
169,10000,3720000.0,372.0,2025-09-07,9,2025,0.044435,0.050987995205,0.002028,0.002212949843
156,2100,1078700.0007,513.666667,2025-08-02,8,2025,0.006863,0.009497810015,0.000426,0.000641695967
156,200,119800.0,599.0,2025-08-17,8,2025,0.000654,0.001054823064,4.1e-05,7.1266503e-05
156,300,152700.0,509.0,2025-09-05,9,2025,0.001333,0.002092974964,6.1e-05,9.0838022e-05
156,200,107800.0,539.0,2025-10-17,10,2025,0.000458,0.000685390283,4.1e-05,6.4127955e-05
463,1500,832500.0,555.0,2025-07-07,7,2025,0.002897,0.004530280641,0.000304,0.000495236759
465,100,52900.0,529.0,2025-08-26,8,2025,0.000327,0.000465777463,2e-05,3.1469099e-05
465,50,26150.0,523.0,2025-12-03,12,2025,6.5e-05,9.1007692e-05,1e-05,1.5556086e-05
822,300,91500.0,305.0,2025-10-28,10,2025,0.000687,0.000581755203,6.1e-05,5.4431428e-05
6,16000,3252000.0,203.25,2024-12-13,12,2024,0.030616,0.020488511126,0.030616,0.020488511126
6,24000,4398000.0,183.25,2025-03-03,3,2025,0.068896,0.042834206398,0.004867,0.002616277799
6,18000,3213000.0,178.5,2025-03-31,3,2025,0.051672,0.031292929776,0.00365,0.001911346195
6,2000,333000.0,166.5,2025-07-31,7,2025,0.003862,0.001812112256,0.000406,0.000198094704
367,200,44400.0,222.0,2025-10-02,10,2025,0.000458,0.000282294328,4.1e-05,2.6412627e-05
375,200,44600.0,223.0,2025-09-04,9,2025,0.000889,0.000611307684,4.1e-05,2.6531603e-05
375,200,44600.0,223.0,2025-09-06,9,2025,0.000889,0.000611307684,4.1e-05,2.6531603e-05
393,500,99500.0,199.0,2025-01-19,1,2025,0.000649,0.000446280899,0.000101,5.919046e-05
393,1500,306000.0,204.0,2025-01-31,1,2025,0.001946,0.001372481961,0.000304,0.000182032971
393,1500,321000.0,214.0,2025-07-25,7,2025,0.002897,0.001746810914,0.000304,0.000190956156
393,1000,215000.0,215.0,2025-08-01,8,2025,0.003268,0.0018930464,0.000203,0.000127898983
393,1000,209500.0,209.5,2025-08-09,8,2025,0.003268,0.001844619632,0.000203,0.000124627148
395,6000,1155000.0,192.5,2024-12-15,12,2024,0.011481,0.007276823601,0.011481,0.007276823601
395,400,75200.0,188.0,2025-04-12,4,2025,0.001097,0.000821821997,8.1e-05,4.47349e-05
395,1800,357300.0,198.5,2025-06-21,6,2025,0.007565,0.004868553814,0.000365,0.000212550263
395,900,172800.0,192.0,2025-06-24,6,2025,0.003782,0.002354565069,0.000183,0.000102795089
395,500,104000.0,208.0,2025-09-06,9,2025,0.002222,0.001425470834,0.000101,6.1867415e-05
370,500,112500.0,225.0,2025-03-10,3,2025,0.001435,0.001095690818,0.000101,6.6923886e-05
370,800,210000.0,262.5,2025-09-03,9,2025,0.003555,0.002878354568,0.000162,0.000124924588
370,1400,367500.0,262.5,2025-09-21,9,2025,0.006221,0.005037120494,0.000284,0.000218618029
383,200,74000.0,370.0,2025-09-05,9,2025,0.000889,0.001014277324,4.1e-05,4.4021045e-05
384,700,231700.0,331.0,2025-06-09,6,2025,0.002942,0.003157133834,0.000142,0.000137833462
384,700,231000.0,330.0,2025-06-20,6,2025,0.002942,0.003147595665,0.000142,0.000137417047
521,150,52800.0,352.0,2025-07-20,7,2025,0.00029,0.000287325907,3e-05,3.1409611e-05
353,500,169500.0,339.0,2025-01-18,1,2025,0.000649,0.000760247361,0.000101,0.000100831989
88,900,404100.0,449.0,2025-09-23,9,2025,0.003999,0.005538776576,0.000183,0.0002403906
88,900,377100.0,419.0,2025-11-28,11,2025,0.002149,0.001991919284,0.000183,0.000224328867
99,1000,61000.0,61.0,2025-05-23,5,2025,0.003245,0.000590478486,0.000203,3.6287618e-05
171,50,38450.0,769.0,2025-06-29,6,2025,0.00021,0.00052391798,1e-05,2.2873097e-05
376,4500,3774000.0015,838.666667,2025-06-30,6,2025,0.018912,0.051424355168,0.000913,0.00224507331
172,100,86700.0,867.0,2025-10-01,10,2025,0.000229,0.000551236897,2e-05,5.1576008e-05
417,700,158900.0,227.0,2025-05-01,5,2025,0.002271,0.001538148056,0.000142,9.4526272e-05
