product_id,recent_month_sale,month_before_day_sales,sales_trend_id,sales_rank,buy_box_price,rating,rating_rank,condition_id,availability_id,is_new,is_fba,is_prime,rating_range_id,leaf_category,brand_id
475,0,0,3,543,949.0,4.1,413,1.0,1,1,0,0,2,14.0,27
476,0,0,3,542,525.96,4.1,412,1.0,1,1,0,0,2,14.0,27
477,50,0,1,273,819.0,4.1,411,1.0,1,1,0,0,2,14.0,27
478,50,750,2,267,399.0,4.6,382,2.0,1,1,0,0,1,12.0,23
479,0,0,3,522,1179.0,4.6,381,4.0,1,1,0,0,1,12.0,23
480,0,0,3,514,1299.0,4.6,373,4.0,1,1,0,0,1,12.0,23
481,0,0,3,507,689.95,4.6,365,3.0,1,1,0,0,1,12.0,23
482,0,0,3,520,479.0,4.6,379,3.0,1,1,0,0,1,12.0,23
483,0,0,3,519,619.95,4.6,378,3.0,1,1,0,0,1,12.0,23
484,0,0,3,518,1299.0,4.6,377,4.0,1,1,0,0,1,12.0,23
485,0,0,3,517,758.21,4.6,376,3.0,1,1,1,0,1,12.0,23
486,0,0,3,516,509.5,4.6,375,3.0,1,1,0,0,1,12.0,23
487,0,0,3,523,970.0,4.6,383,4.0,1,1,0,0,1,12.0,23
488,0,0,3,513,860.0,4.6,372,4.0,1,1,0,0,1,12.0,23
489,0,0,3,512,579.95,4.6,371,,1,1,0,0,1,12.0,23
490,0,0,3,511,494.0,4.6,370,3.0,1,1,0,0,1,12.0,23
491,0,0,3,510,619.95,4.6,369,3.0,1,1,0,0,1,12.0,23
492,0,0,3,509,609.95,4.6,368,3.0,1,1,0,0,1,12.0,23
493,50,0,1,266,459.0,4.6,367,3.0,1,1,0,0,1,12.0,23
494,0,0,3,515,574.0,4.6,374,3.0,1,1,0,0,1,12.0,23
495,0,0,3,524,609.95,4.6,384,3.0,1,1,0,0,1,12.0,23
496,0,0,3,527,451.4,4.6,388,3.0,1,1,0,0,1,12.0,23
497,0,0,3,528,639.95,4.6,389,3.0,1,1,0,0,1,12.0,23
498,0,0,3,529,512.0,4.6,390,3.0,1,1,0,0,1,12.0,23
499,0,0,3,530,649.99,4.6,391,3.0,1,1,0,0,1,12.0,23
500,0,0,3,521,549.0,4.6,380,3.0,1,1,0,0,1,12.0,23
501,0,0,3,531,746.16,4.6,392,3.0,1,1,1,0,1,12.0,23
502,50,50,3,268,579.95,4.6,387,3.0,1,1,0,0,1,12.0,23
503,0,0,3,526,619.94,4.6,386,3.0,1,1,0,0,1,12.0,23
504,0,0,3,525,1449.0,4.6,385,4.0,1,1,0,0,1,12.0,23
505,0,0,3,532,653.89,4.6,393,3.0,1,1,1,1,1,12.0,23
506,50,600,2,244,500.0,4.4,280,1.0,1,1,0,0,2,14.0,29
507,100,250,2,176,606.99,4.4,576,1.0,1,1,0,0,2,13.0,31
508,0,0,3,580,0.0,4.1,477,,2,1,0,1,2,1.0,27
509,0,0,3,792,0.0,4.3,783,,2,1,0,1,2,1.0,27
510,0,0,3,757,0.0,4.7,737,,2,1,0,1,1,1.0,27
511,0,50,2,458,0.0,4.3,246,,2,1,0,1,2,13.0,39
512,0,0,3,591,519.99,4.6,491,5.0,1,1,0,0,1,12.0,23
513,0,0,3,868,0.0,5.0,864,,3,1,0,1,1,14.0,29
514,0,0,3,806,1539.99,4.5,799,1.0,1,1,0,0,1,1.0,27
515,0,0,3,805,1039.99,4.5,798,1.0,1,1,0,0,1,1.0,27
516,0,0,3,804,1272.69,4.5,797,1.0,1,1,0,0,1,1.0,27
517,0,0,3,803,1119.99,4.5,796,1.0,1,1,0,0,1,1.0,27
518,0,0,3,502,719.95,4.3,346,3.0,1,1,0,0,2,12.0,23
519,100,150,2,181,789.99,4.4,607,1.0,1,1,1,1,2,13.0,36
520,0,0,3,624,1249.99,4.2,545,1.0,1,1,0,0,2,13.0,38
521,100,0,1,152,398.95,4.3,302,1.0,1,1,0,0,2,14.0,21
522,50,50,3,249,288.95,4.3,297,1.0,1,1,0,0,2,14.0,21
523,50,0,1,325,299.0,4.2,766,1.0,1,1,0,0,2,14.0,27
524,500,0,1,52,339.0,4.5,350,1.0,1,1,1,1,1,14.0,27
525,0,0,3,818,899.0,5.0,813,1.0,1,1,0,0,1,14.0,29
526,0,0,3,845,1249.0,5.0,841,1.0,1,1,0,0,1,14.0,29
527,0,50,2,639,948.99,4.4,566,1.0,1,1,0,0,2,14.0,29
528,0,0,3,640,849.0,4.4,567,1.0,1,1,0,0,2,14.0,29
529,0,0,3,641,1049.99,4.4,568,1.0,1,1,0,0,2,14.0,29
530,0,0,3,836,1121.24,5.0,832,1.0,1,1,0,0,1,14.0,29
531,50,0,1,238,1049.99,4.5,236,1.0,1,1,0,0,1,13.0,25
532,0,0,3,713,799.0,4.3,685,1.0,1,1,0,0,2,13.0,29
533,0,0,3,714,999.0,4.3,686,1.0,1,1,0,0,2,13.0,29
534,0,0,3,715,749.0,4.3,687,1.0,1,1,0,0,2,13.0,29
535,50,0,1,318,899.0,4.3,684,1.0,1,1,0,0,2,13.0,29
536,0,0,3,829,0.0,4.2,824,,2,1,0,1,2,13.0,19
537,0,0,3,698,0.0,4.5,661,,2,1,0,1,1,1.0,28
538,200,6000,2,112,933.0,4.4,521,,1,1,0,0,2,13.0,27
539,0,0,3,901,0.0,5.0,899,,2,1,0,1,1,14.0,27
540,0,0,3,628,999.99,4.2,551,1.0,1,1,1,1,2,13.0,38
541,50,50,3,294,1624.99,4.2,550,1.0,1,1,0,0,2,13.0,38
542,1000,1000,3,20,599.0,4.2,129,3.0,1,1,0,0,2,14.0,23
543,200,3500,2,114,1099.0,4.3,537,1.0,1,1,1,1,2,1.0,27
544,50,1600,2,309,612.0,4.0,652,1.0,1,1,1,1,2,1.0,27
545,0,0,3,456,0.0,4.3,244,,2,1,0,1,2,13.0,39
546,100,700,2,146,529.99,4.3,243,1.0,1,1,1,1,2,13.0,39
547,0,0,3,749,0.0,4.0,726,,2,1,0,1,2,1.0,17
548,0,0,3,849,0.0,4.3,845,,2,1,0,1,2,14.0,30
549,0,0,3,764,1949.99,3.6,745,1.0,1,1,0,0,3,13.0,39
550,0,0,3,911,0.0,5.0,909,,2,1,0,1,1,14.0,30
551,100,50,1,193,474.99,3.9,724,1.0,1,1,1,1,3,13.0,34
552,0,0,3,722,1000.0,4.4,695,1.0,1,1,0,0,2,1.0,29
553,0,0,3,723,1195.0,4.4,696,1.0,1,1,0,0,2,1.0,29
554,0,0,3,798,0.0,3.2,790,,2,1,0,1,3,13.0,34
555,100,0,1,186,522.49,4.0,627,1.0,1,1,1,1,2,13.0,34
556,0,0,3,918,0.0,4.0,917,,2,1,0,1,2,13.0,26
557,0,0,3,903,0.0,5.0,901,,2,1,0,1,1,14.0,30
558,0,0,3,832,0.0,5.0,827,,2,1,0,1,1,14.0,30
559,0,0,3,876,0.0,3.6,872,,2,1,0,1,3,14.0,30
560,0,0,3,816,0.0,4.7,811,,2,1,0,1,1,14.0,29
561,400,9500,2,65,2239.0,4.8,207,1.0,1,1,1,1,1,14.0,4
562,500,9500,2,41,3599.05,4.8,208,1.0,1,1,1,1,1,14.0,4
563,100,100,3,141,2616.0,4.8,202,1.0,1,1,1,1,1,14.0,4
564,50,250,2,236,3834.99,4.8,213,1.0,1,1,0,0,1,14.0,4
565,100,250,2,143,3368.0,4.8,212,1.0,1,1,0,0,1,14.0,4
566,300,3100,2,77,3299.0,4.8,211,1.0,1,1,1,1,1,14.0,4
567,100,1300,2,142,2249.0,4.8,210,,1,1,1,1,1,14.0,4
568,0,0,3,662,0.0,4.2,599,,2,1,0,1,2,1.0,5
569,300,5300,2,76,2649.0,4.8,209,1.0,1,1,1,1,1,14.0,4
570,0,0,3,834,0.0,3.7,829,,2,1,0,1,3,1.0,19
571,0,0,3,434,3048.0,4.8,206,1.0,1,1,1,1,1,14.0,4
572,0,0,3,432,3998.05,4.8,204,1.0,1,1,1,1,1,14.0,4
573,0,0,3,430,2638.0,4.8,201,1.0,1,1,1,1,1,14.0,4
574,0,0,3,429,3015.0,4.8,200,1.0,1,1,1,1,1,14.0,4
575,0,0,3,431,2648.0,4.8,203,1.0,1,1,1,1,1,14.0,4
576,0,0,3,433,3698.0,4.8,205,1.0,1,1,1,1,1,14.0,4
577,0,0,3,904,0.0,5.0,902,,2,1,0,1,1,14.0,30
578,0,0,3,949,0.0,0.0,949,,2,1,0,1,5,13.0,18
579,0,0,3,645,839.0,4.4,573,1.0,1,1,0,0,2,14.0,29
580,0,0,3,835,0.0,4.0,831,,2,1,0,1,2,1.0,7
581,0,0,3,644,929.99,4.4,572,1.0,1,1,0,0,2,14.0,29
582,50,0,1,324,0.0,4.1,744,,2,1,0,1,2,1.0,27
583,0,0,3,870,0.0,5.0,866,,2,1,0,1,1,14.0,30
584,0,0,3,869,0.0,5.0,865,,2,1,0,1,1,14.0,30
585,0,0,3,802,0.0,4.5,795,,3,1,0,1,1,1.0,27
586,0,0,3,678,799.95,4.1,632,8.0,1,0,0,0,2,1.0,29
587,200,3400,2,118,2049.0,4.1,626,1.0,1,1,1,1,2,13.0,22
588,0,0,3,820,0.0,3.3,815,,2,1,0,1,3,13.0,34
589,0,0,3,646,581.99,4.4,574,1.0,1,1,0,0,2,13.0,31
590,50,0,1,307,1099.99,4.4,629,1.0,1,1,0,0,2,13.0,36
591,0,0,3,609,1299.99,3.6,519,1.0,1,1,1,1,3,13.0,36
592,0,0,3,907,0.0,5.0,905,,2,1,0,1,1,13.0,27
593,0,0,3,900,0.0,5.0,898,,2,1,0,1,1,13.0,27
594,0,0,3,910,0.0,5.0,908,,2,1,0,1,1,13.0,27
595,0,0,3,937,0.0,0.0,936,,2,1,0,1,5,13.0,27
596,0,0,3,914,0.0,5.0,912,,2,1,0,1,1,14.0,6
597,1000,1000,3,25,310.99,4.3,332,1.0,1,1,1,1,2,14.0,24
598,50,50,3,298,581.99,4.4,577,1.0,1,1,0,0,2,13.0,31
599,0,0,3,647,669.99,3.8,578,1.0,1,1,1,1,3,13.0,34
