asin,title,rating,total_reviews,manufacturer,recent_month_sales,new_count,used_count,refurbished_count,availability_amazon,return_rate
B0CMVTJNDL,"Apple 2020 MacBook Air with Apple M1 Chip, 13-inch, 16GB RAM, 1TB SSD Storage, Space Gray (Renewed)",4.3,2736,Apple,50,3,2,5,0,0
B0CN3W8FVY,"Apple MacBook Air 2020 13.3-inch (Apple M1 Chip, 16GB RAM, 1TB SSD Storage) - Gold (Renewed)",4.0,989,Apple,0,2,2,4,0,0
B0CNGC56D9,"SAMSUNG Galaxy Tab A9+ 5G 11” 64GB Android Tablet, Wi-Fi (AT&T Network), Big Screen, Upgraded Chipset, Long Battery Life, Quad Speakers, Multi Window Display, US Version, 2024, Graphite",4.4,19543,Samsung,200,1,3,0,0,0
B0CNGC77Q7,"Samsung Galaxy Tab A9+ 5G 11” 64GB Android Tablet, Wi-Fi (T-Mobile Network) Big Screen, Upgraded Chipset, Long Battery Life, Quad Speakers, Multi Window Display, US Version, 2024, Graphite",4.4,19543,Samsung,200,2,2,0,3,0
B0CNGL2NJZ,"SAMSUNG Galaxy Tab A9+ 5G 11” 64GB Android Tablet, Wi-Fi (Verizon Network), Big Screen, Upgraded Chipset, Long Battery Life, Quad Speakers, Multi Window Display, US Version, 2024, Graphite",4.4,19543,Samsung,400,1,5,0,0,0
B0CPKS65P5,"HP Portable Laptop, Student and Business, 14"" HD Display, Intel Quad-Core N4120, 16GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, RJ-45, HDMI, Wi-Fi, Windows 11 Home, Silver",4.1,3611,HP Inc.,0,32,3,0,0,0
B0CPKSZ8VL,"HP Portable Laptop, Student and Business, 14"" HD Display, Intel Quad-Core N4120, 4GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, RJ-45, HDMI, Wi-Fi, Windows 11 Home, Silver",4.1,3611,HP Inc.,0,30,4,0,0,0
B0CPL25J3W,"HP Portable Laptop, Student and Business, 14"" HD Display, Intel Quad-Core N4120, 8GB DDR4 RAM, 64GB eMMC, 1 Year Office 365, Webcam, RJ-45, HDMI, Wi-Fi, Windows 11 Home, Silver",4.1,3611,HP Inc.,50,22,3,0,0,0
B0CPND8Z23,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,8GB DDR3,480GB SSD,27 inch LED Monitor,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPNFJDKC,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,16GB DDR3,480GB SSD,New 22 inch LED,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPNJPFWG,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,16GB DDR3,1TB SSD,New 22 inch LED,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPNXSKK7,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,16GB DDR3,480GB SSD,27 inch LED Monitor,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPNY7F2R,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,16GB DDR3,1TB SSD,New 24 inch Curved Display,MTG RGB Keyboard Mouse,RGB Speaker,Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPNYHMY2,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,8GB DDR3,480GB SSD,New 22 inch LED,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPNZGPWF,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,8GB DDR3,240GB SSD,New 24 inch Curved Display,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,30,TM,0,2,0,0,0,0
B0CPNZQ83M,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,8GB DDR3,240GB SSD,New 22 inch LED,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPP1X5JB,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,16GB DDR3,240GB SSD,New 24 inch Curved Display,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPP1Y5Y4,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,8GB DDR3,120GB SSD,New 22 inch LED,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPP2477K,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,8GB DDR3,120GB SSD,27 inch LED Monitor,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPP3HNGH,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,8GB DDR3,120GB SSD,New 24 inch Curved Display,MTG RGB Keyboard Mouse,RGB Speaker,Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,100,2,0,2,0,0
B0CPP3WWKT,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,16GB DDR3,1TB SSD,27 inch LED Monitor,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPP467BC,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,16GB DDR3,240GB SSD,27 inch LED Monitor,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPP551P7,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,8GB DDR3,480GB SSD,New 24 inch Curved Display,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPP562RD,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,16GB DDR3,240GB SSD,New 22 inch LED,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,0,0,0
B0CPP724HK,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,8GB DDR3,240GB SSD,27 inch LED Monitor,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CPP87DSB,"TechMagnet All in one Desktop Computer,Cheetah 4,Intel Core i5 4th Gen,16GB DDR3,480GB SSD,New 24 inch Curved Display,MTG RGB Keyboard Mouse,RGB Speaker and Webcam,USB Wi-Fi,Windows 11(Renewed)",3.8,31,TM,0,2,0,2,0,0
B0CQ7S99RS,"Lenovo 24 23.8"" FHD All-in-One Desktop Computer for Home Office, Intel 4-Core Processor (Beat i3-1110G4), 8GB DDR4 RAM, 256GB PCIe SSD, WiFi 6, Bluetooth, Business AIO, Windows 11 Pro, vent-hear",5.0,2,Lenovo,0,0,0,0,0,0
B0CQB84CTP,"Lenovo IdeaPad 1 Student Laptop, 15.6"" FHD Display, Intel Dual Core Processor, 8GB RAM, 128GB SSD + 128GB eMMC, 1 Year Office 365, Wi-Fi 6, SD Card Reader, W11H, Grey, Additional 1 Yr ADP",4.2,955,"Lenovo Group, Ltd.",0,1,0,0,0,0
B0CQKMSMD3,"SAMSUNG Galaxy Tab A9+ 5G 11” 64GB Android Tablet, Wi-Fi (US Cellular Network), Big Screen, Upgraded Chipset, Long Battery Life, Quad Speakers, Multi Window Display, US Version, 2024, Graphite",4.4,19543,Samsung,100,3,3,0,0,0
B0CR9S78Z2,"HP 15.6 HD Premium Chromebook, Intel Celeron N Processor 3.7GHz Turbo Speed, 8GB Ram, 64GB SSD, Ultra-Fast WiFi Up to 1700 Mbps, Chrome OS, Arctic Sliver",4.4,4028,HP,500,17,6,0,0,0
B0CRSZGN9L,"iBUYPOWER TraceMesh Gaming PC Computer Desktop TMI7N46T01 (Intel Core i7 14700F, NVIDIA GeForce RTX 4060 Ti 8GB, 32GB DDR5 5600 RGB (16x2), 1 TB NVMe SSD, WiFi Read, Windows 11 Home)",4.2,3984,iBUYPOWER,0,2,0,0,0,0
B0CS3LX5DN,"Dell RGB Gaming Desktop Computer, Intel Quad Core I5-6500 up to 3.6GHz, GeForce GTX 750 Ti 4G GDDR5, 16GB Memory, 512G SSD, RGB Keyboard & Mouse, 600M WiFi & Bluetooth 5.0, Windows 11 Pro (Renewed)",4.0,286,Dell Computers,0,1,0,1,0,0
B0CS3RD279,"STGAubron Gaming PC Computer Desktop, Radeon RX 580 16G GDDR5, Intel Core i7 up to 3.9G, 16G RAM, 512G SSD, 600M WiFi, BT 5.0, RGB Fan x3, Windows 11 Home",3.9,282,STGAubron,0,1,0,0,0,0
B0CSSCND4Z,"SAMSUNG Galaxy Tab A9+ 10.9” + Galaxy Tab A9+ Book Cover (Black) 128GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Durable, US Version, 2023, Silver",4.4,19246,SAMSUNG,0,0,0,0,0,0
B0CSSJ6Z7Z,"SAMSUNG Galaxy Tab A9+ 10.9” + Galaxy Tab A9+ Book Cover (Black) 128GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Durable, US Version, 2023, Graphite",4.4,19543,Samsung,0,0,0,0,0,0
B0CSSLDDPM,"SAMSUNG Galaxy Tab A9+ 10.9” + Galaxy Tab A9+ Book Cover (Black) 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Durable, US Version, 2023, Silver",4.4,19273,,0,0,0,0,0,0
B0CT28WB6M,"Laptop 16-inch 8GB DDR 128GB SSD Portable Laptop,Expandable to 1TB Pentium Quad-core CPU up to 2.64 GHz 9000mAh Battery Mini HDMI Interface USB3.0 Interface Dual-Band WiFi Webcam Slim laptops",5.0,1,Morostron,0,0,0,0,0,0
B0CTHZMFWN,"Dell OptiPlex 7020 Tower Business Desktop Computer, 24GB DDR5 RAM, 1TB PCIe SSD, Intel 6-Core i5-12500, DVDRW, RJ-45, Type-C, HDMI, DisplayPort, Windows 11 Pro",4.4,69,Dell Computers,0,0,0,0,0,0
B0CTJNXVLZ,"Dell SFF Small Form Factor Business Desktop Computer, Intel Core i3-7100T, 4GB DDR4 RAM, 512GB PCIe SSD, WiFi, Bluetooth, Keyboard & Mouse, Windows 11 Pro, Black",5.0,1,Dell Computers,0,0,0,0,0,0
B0CTPCTW66,"Dell Inspiron Touchscreen Laptop, 15.6"" Business & Student Laptop Computer, Windows 11 Pro Laptop 32GB RAM 1TB SSD, Intel i5-1155G7 Processor, Full HD IPS Display, Numeric Keypad, HDMI, Carbon Black",4.2,869,Dell,500,25,3,0,0,0
B0CTPJ4NNC,"Dell Inspiron Touchscreen Laptop, 15.6"" Business & Student Laptop Computer, Windows 11 Pro Laptop 16GB RAM 1TB SSD, Intel i5-1155G7 Processor, Full HD IPS Display, Numeric Keypad, Carbon Black",4.2,869,Dell,200,26,5,0,0,0
B0CVBM3TB4,"Dell Vostro Desktop Computers Tower PC for Home Business Student, 14th Gen Intel 4-Core Processor, 4GB DDR5 RAM, 128GB PCIe SSD, WiFi 6, Bluetooth, DisplayPort, HDMI, Type-C, Windows 11 Pro",5.0,3,Dell Computers,0,0,0,0,0,0
B0CWS5SJ13,"SAMSUNG Galaxy Tab A9+ 10.9” + Galaxy Tab A9+ Book Cover (Blue) 128GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Durable, US Version, 2023, Graphite",4.4,19543,Samsung,0,0,0,0,0,0
B0CWS5VGDP,"SAMSUNG Galaxy Tab A9+ 10.9” + Galaxy Tab A9+ Book Cover (White) 128GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Durable, US Version, 2023, Graphite",4.4,19507,SAMSUNG,0,0,0,0,0,0
B0CWS61V38,"SAMSUNG Galaxy Tab A9+ 10.9” + Galaxy Tab A9+ Book Cover (White) 128GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Durable, US Version, 2023, Silver",4.4,19246,Samsung,0,0,0,0,0,0
B0CWS61YB6,"SAMSUNG Galaxy Tab A9+ 10.9” + Galaxy Tab A9+ Book Cover (Blue) 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Durable, US Version, 2023, Graphite",4.4,19543,SAMSUNG,10000,0,0,0,0,0
B0CWS666RZ,"SAMSUNG Galaxy Tab A9+ 10.9” + Galaxy Tab A9+ Book Cover (Blue) 128GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Durable, US Version, 2023, Silver",4.4,19246,Samsung,0,0,0,0,0,0
B0CWS6S97K,"SAMSUNG Galaxy Tab A9+ 10.9” + Galaxy Tab A9+ Book Cover (White) 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Durable, US Version, 2023, Silver",4.4,19309,SAMSUNG,0,0,0,0,0,0
B0CWS759DH,"SAMSUNG Galaxy Tab A9+ 10.9” + Galaxy Tab A9+ Book Cover (White) 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Durable, US Version, 2023, Graphite",4.4,19507,SAMSUNG,0,0,0,0,0,0
B0CWS7WPGQ,"SAMSUNG Galaxy Tab A9+ 10.9” + Galaxy Tab A9+ Book Cover (Blue) 64GB Android Tablet, Big Screen, Quad Speakers, Upgraded Chipset, Multi Window Display, Slim, Durable, US Version, 2023, Silver",4.4,19509,SAMSUNG,0,0,0,0,0,0
B0CWXRFDBS,"Lenovo Business Tower Desktop, (Intel i3-10100, Upto 4.30 GHz), Intel UHD 630, 4K Monitor Support, DisplayPort, HDMI, VGA, DVD-RW, Wi-Fi, Bluetooth, Windows 11 Pro(32GB RAM, 1TB SSD + 1TB HDD)",5.0,1,Lenovo,0,0,0,0,0,0
B0CXG3DBQV,"MSI Claw PC Gaming Handheld: Intel Ultra 7-155H, 7"" FHD 120Hz Display, 16GB LPDDR5, 512GB NVMe SSD, MicroSD Card Reader, Thunderbolt 4, Win 11 Home: Black A1M-051US",4.2,159,MSI,0,20,1,0,0,0
B0CXGBRF4N,"MSI Claw PC Gaming Handheld: Intel Ultra 5-135H, 7"" FHD 120Hz Display, 16GB LPDDR5, 512GB NVMe SSD, MicroSD Card Reader, Thunderbolt 4, Win 11 Home: Black A1M-052US",4.2,159,MSI,0,4,1,0,0,0
B0CXGDNGRQ,"MSI Claw PC Gaming Handheld: Intel Ultra 7-155H, 7"" FHD 120Hz Display, 16GB LPDDR5, 1TB NVMe SSD, MicroSD Card Reader, Thunderbolt 4, Win 11 Home: Black A1M-050US",4.2,159,MSI,0,2,0,0,0,0
B0CXQCCZW1,"STGAubron Gaming PC Desktop, Radeon RX 590 8G GDDR5, AMD Ryzen 3 3200G 3.6G, 16G DDR4, 512G SSD, 600M WiFi, BT 5.0, RGB Fan x4, Windows 11 Home",4.0,98,STGAubron,0,1,0,0,0,0
B0CY4Y22HS,"HP ProDesk 600 G3 SFF Desktop Computer with 21.5"" FHD Monitor, Intel Quad Core i5-6500, 16GB DDR4, 256GB SSD, DisplayPort, Keyboard & Mouse, WiFi, BT, Windows 11 Pro (Renewed), Black",3.8,249,HP,300,9,0,0,0,0
B0CYC662GB,"STGAubron Gaming PC Desktop, Radeon RX 580 8G GDDR5, Intel Core i5-9400F up to 4.1GHz, 16G DDR4, 1T SSD, 600M WiFi, BT 5.0, RGB Fan x 4, Windows 11 Home",3.9,38,STGAubron,0,2,0,0,0,0
B0CYHJHWWS,"Laptop 16-inch 8GB DDR 128GB SSD Portable Laptop,Expandable to 1TB Pentium Quad-core CPU up to 2.64 GHz 9000mAh Battery Mini HDMI Interface USB3.0 Interface Dual-Band WiFi Webcam Slim laptops",5.0,2,Morostron,0,0,0,0,0,0
B0CZRYV3PH,"STGAubron Prebuilt Gaming PC, Radeon RX 580 8G GDDR5, AMD Athlon 3000G 3.5G, 16G DDR4, 512G SSD, WiFi 6, BT 5.0, RGB Fan x4, Windows 11 Home",4.0,98,STGAubron,0,5,0,0,0,0
B0D1GSMKR3,"STGSivir All in One Desktop, 22"" Display, Intel Core i5 2.9GHz up to 3.6GHz, 16G RAM, 512G SSD, WiFi 5, Bluetooth, RGB Keyboard & Mouse & Mouse Pad, Webcam, Windows 11 Home",4.0,47,STGSivir,0,1,0,0,0,0
B0D1LBTJDK,"Dell Inspiron 7730 All in One Desktop - 27-inch FHD (1920 x 1080) Display, Intel Core 5-120U, 16GB DDR4 RAM, 512GB SSD, Intel Graphics, Windows 11 Home, Onsite Service - White",4.6,262,Dell,0,2,6,0,0,0
B0D1LV4S2R,"Dell Inspiron 5430 All in One Desktop - 23.8-inch FHD (1920 x 1080) Display, Intel Core 3-100U, 8GB DDR4 RAM, 512GB SSD, Intel Graphics, Windows 11 Home, Onsite Service - White",4.4,177,Dell,0,2,4,0,0,0
B0D1LYRTRW,"Dell Inspiron 5430 All in One Desktop - 23.8-inch FHD (1920 x 1080) Display, Intel Core 5-120U, 8GB DDR4 RAM, 512GB SSD, Intel Graphics, Windows 11 Home, Onsite & Migrate Service - White",4.4,177,Dell,0,5,6,0,0,0
B0D1YLF2SG,"Lenovo 2024 IdeaCentre I Business All-in-One, 27"" FHD Touchscreen 100Hz, Intel Core i5-13420H, 32GB DDR5 RAM, 2TB SSD, Wireless Charging Base, Wireless KB & Mouse, Wi-Fi 6, Windows 11 Pro, Grey",4.5,25,"Lenovo Group, Ltd.",0,1,1,0,0,0
B0D1YLTPH2,"Lenovo 2024 IdeaCentre I Business All-in-One, 27"" FHD Touchscreen 100Hz, Intel Core i5-13420H, 32GB DDR5 RAM, 1TB SSD, Wireless Charging Base, Wireless KB & Mouse, Wi-Fi 6, Windows 11 Pro, Grey",4.5,25,"Lenovo Group, Ltd.",0,1,1,0,0,0
B0D1YMSKCN,"Lenovo 2024 IdeaCentre I Business All-in-One, 27"" FHD Touchscreen 100Hz, Intel Core i5-13420H, 16GB DDR5 RAM, 512GB SSD, Wireless Charging Base, Wireless KB & Mouse, Wi-Fi 6, Windows 11 Pro, Grey",4.5,25,"Lenovo Group, Ltd.",0,1,1,0,0,0
B0D1YN2TNJ,"Lenovo 2024 IdeaCentre I Business All-in-One, 27"" FHD Touchscreen 100Hz, i5-13420H, 16GB DDR5 RAM, 1TB SSD, Wireless Charging Base, Wireless KB & Mouse, Wi-Fi 6, Windows 11 Pro, Grey",4.5,25,"Lenovo Group, Ltd.",0,1,0,0,0,0
B0D1YP5GC6,"Lenovo 2024 IdeaCentre I Business All-in-One, 27"" FHD Touchscreen 100Hz, Intel Core i5-13420H, 16GB DDR5 RAM, 2TB SSD, Wireless Charging Base, Wireless KB & Mouse, Wi-Fi 6, Windows 11 Pro, Grey",4.5,25,"Lenovo Group, Ltd.",0,1,0,0,0,0
B0D1YRVJS7,"Lenovo IdeaCentre I Gen 9 All-in-One, 27"" FHD 100Hz Touchscreen, Intel Core i7-13620H, 32GB DDR5 RAM, 1TB PCIe SSD, Wireless KB & Mouse, HDMI, RJ-45, Wi-Fi 6, Webcam, Win 11 Home, Grey",4.4,26,"Lenovo Group, Ltd.",0,6,0,0,0,0
B0D1YSBX8N,"Lenovo IdeaCentre I Gen 9 All-in-One, 27"" FHD 100Hz Touchscreen, Intel Core i7-13620H, 64GB DDR5 RAM, 2TB PCIe SSD, Wireless KB & Mouse, HDMI, RJ-45, Wi-Fi 6, Webcam, Win 11 Home, Grey",4.4,26,"Lenovo Group, Ltd.",0,2,0,0,0,0
B0D1Z3SYPZ,"Lenovo IdeaCentre I Gen 9 All-in-One, 27"" FHD 100Hz Touchscreen, Intel Core i7-13620H, 16GB DDR5 RAM, 1TB PCIe SSD, Wireless KB & Mouse, HDMI, RJ-45, Wi-Fi 6, Webcam, Win 11 Home, Grey",4.4,26,"Lenovo Group, Ltd.",0,1,1,0,0,0
B0D33SXY34,"Lenovo IdeaCentre I Gen 9 All-in-One, 27"" FHD 100Hz Touchscreen, Intel Core i7-13620H, 64GB DDR5 RAM, 4TB PCIe SSD, Wireless KB & Mouse, HDMI, RJ-45, Wi-Fi 6, Webcam, Win 11 Home, Grey",4.4,26,"Lenovo Group, Ltd.",0,2,0,0,0,0
B0D383V8G1,"Dell Pro Slim(Next-gen Optiplex 7020 SFF) Intel 14-Core i5-14500, 32GB DDR5 RAM, 1TB SSD, RJ-45, DP Port, HDMI, Wired KB & Mouse, W11P, 3YR WTY, Business Desktop",4.4,33,Oemgenuine,50,3,0,0,0,0
B0D3FCCFS9,Acer Nitro 50 N50-656-UR16 Gaming Desktop | Intel Core i7-14700F 20-Core Processor | NVIDIA GeForce RTX 4060 | 16GB DDR5 5600MHz | 1TB PCIe Gen 4 SSD | Intel Wi-Fi 6E AX211 | Windows 11 Home,4.4,82,Acer,0,3,0,0,0,0
B0D3JCPJGY,"Lenovo V-Series V15 Business Laptop, 15.6"" FHD Display, AMD Ryzen 7 7730U, 24GB RAM, 1TB SSD, Numeric Keypad, HDMI, RJ45, Webcam, Wi-Fi, Windows 11 Pro, Black",4.3,559,"Lenovo Group, Ltd.",200,9,0,0,0,0
B0D3JLHQ8K,"Lenovo V-Series V15 Business Laptop, 15.6"" FHD Display, AMD Ryzen 7 7730U, 40GB RAM, 1TB SSD, Numeric Keypad, HDMI, RJ45, Webcam, Wi-Fi, Windows 11 Pro, Black",4.3,559,"Lenovo Group, Ltd.",500,6,2,0,0,0
B0D3JLKD2H,"Lenovo V-Series V15 Business Laptop, 15.6"" FHD Display, AMD Ryzen 7 7730U, 40GB RAM, 2TB SSD, Numeric Keypad, HDMI, RJ45, Webcam, Wi-Fi, Windows 11 Pro, Black",4.3,559,"Lenovo Group, Ltd.",200,6,1,0,0,0
B0D3JLLSMM,"Lenovo V-Series V15 Business Laptop, 15.6"" FHD Display, AMD Ryzen 7 7730U, 16GB RAM, 1TB SSD, Numeric Keypad, HDMI, RJ45, Webcam, Wi-Fi, Windows 11 Pro, Black",4.3,559,"Lenovo Group, Ltd.",100,6,0,0,0,0
B0D3RMNLY2,Acer Aspire TC-1775-UR12 Desktop | Intel Core i5-14400 10-Core Processor | 16GB 4800MHz DDR5 | 512GB M.2 2280 PCIe Gen 4 SSD | SD Card Reader | Intel Wi-Fi 6E AX211 | Windows 11 Home,4.3,867,Acer,100,1,1,0,0,0
B0D44WHC2Q,"Lenovo ThinkPad E16 Business Laptop 16.0"" WUXGA Display (AMD Ryzen 7 7735U, 16GB DDR5, 512GB M.2 PCIe SSD, AMD Radeon 660M, Backlit KB, Fingerprint, Thunderbolt 4, Win 11 Pro) w/Dockztorm Hub",4.4,97,Lenovo,0,2,0,0,0,0
B0D4726MDJ,"Dell OptiPlex 7420 7000 24 Business All-in-One Desktop Computer, 12GB DDR5 RAM, 256GB PCIe SSD, 14th Gen Intel 14-Core i5-14500T (Beat i7-13700T), 23.8"" FHD, WiFi 6, USB-C, DisplayPort, Windows 11 Pro",5.0,1,Dell Computers,0,0,0,0,0,0
B0D4GJTWMP,"Lenovo Legion Ryzen 7 RTX 4070 Super Ultimate Gaming Desktop. AMD Ryzen 7 7700 (Beats Intel i7-13700H), RTX 4070 Super, 32GB DDR5 RAM, 2TB SSD, Wired KB & Mouse, Wi-Fi 6, Windows 11 Home",4.1,7,"Lenovo Group, Ltd.",0,1,0,0,0,0
B0D4R7TGDZ,"STGAubron Gaming PC Desktop, AMD Ryzen 5 2600 up to 3.9G, Radeon RX 580 16G, 16G DDR4, 512G SSD, WiFi 6, BT 5.0, RGB Fan x6, Windows 11 Home",4.0,98,STGAubron,0,1,0,0,0,0
B0D4RFMKTP,"HP 255 G10 15.6"" FHD Business Laptop, AMD Ryzen 7 7730U, 64GB RAM, 1TB PCIe SSD, Numeric Keypad, Webcam, Wi-Fi 6, HDMI, Windows 11 Pro, Black",4.1,418,HP Inc.,0,2,0,0,0,0
B0D4RH2YK4,"HP 255 G10 15.6"" FHD Business Laptop, AMD Ryzen 7 7730U, 32GB RAM, 2TB PCIe SSD, Numeric Keypad, Webcam, Wi-Fi 6, HDMI, Windows 11 Pro, Black",4.1,418,HP Inc.,50,2,0,0,0,0
B0D4RH881B,"HP 255 G10 15.6"" FHD Business Laptop, AMD Ryzen 7 7730U, 32GB RAM, 1TB PCIe SSD, Numeric Keypad, Webcam, Wi-Fi 6, HDMI, Windows 11 Pro, Black",4.1,418,HP Inc.,500,5,1,0,0,0
B0D4RH9TN7,"HP 255 G10 15.6"" FHD Business Laptop, AMD Ryzen 7 7730U, 16GB RAM, 512GB PCIe SSD, Numeric Keypad, Webcam, Wi-Fi 6, HDMI, Windows 11 Pro, Black",4.1,418,HP Inc.,100,11,2,0,0,0
B0D4S8KNSV,"HP 255 G10 15.6"" FHD Business Laptop, AMD Ryzen 7 7730U, 64GB RAM, 4TB PCIe SSD, Numeric Keypad, Webcam, Wi-Fi 6, HDMI, Windows 11 Pro, Black",4.1,418,HP Inc.,0,1,0,0,0,0
B0D4SBQ5Y4,"HP 255 G10 15.6"" FHD Business Laptop, AMD Ryzen 7 7730U, 16GB RAM, 1TB PCIe SSD, Numeric Keypad, Webcam, Wi-Fi 6, HDMI, Windows 11 Pro, Black",4.1,418,HP Inc.,0,5,1,0,0,0
B0D4SBS34V,"HP 255 G10 15.6"" FHD Business Laptop, AMD Ryzen 7 7730U, 64GB RAM, 2TB PCIe SSD, Numeric Keypad, Webcam, Wi-Fi 6, HDMI, Windows 11 Pro, Black",4.1,418,HP Inc.,100,4,0,0,0,0
B0D4X54ZS7,"Apple 2024 iPad Air (11-inch, Wi-Fi, 128GB) - Purple (Renewed)",4.6,230,Apple,50,5,0,5,0,0
B0D4X59J9F,"Apple 2024 iPad Air 11-inch, Wi-Fi + Cellular, 128GB - Starlight (Renewed)",4.6,230,Apple,0,2,1,3,0,0
B0D4X5CXMD,"Apple 2024 iPad Air 13-inch (Wi-Fi + Cellular, 256GB) - Blue (Renewed)",4.6,230,Apple,0,1,1,2,0,0
B0D4X8S78N,"Apple 2024 iPad Air, 13-inch, Wi-Fi + Cellular, 512GB - Starlight (Renewed)",4.6,230,Apple,0,1,3,4,0,0
B0D4X9MSZC,"Apple 2024 iPad Air 11-inch, Wi-Fi + Cellular, 128GB - Space Gray (Renewed)",4.6,230,Apple,0,3,1,4,3,0
B0D4XBVPRV,"Apple 2024 iPad Air, 13-inch, Wi-Fi, 256GB - Blue (Renewed)",4.6,230,Apple,0,1,1,2,0,0
B0D4XBX5KZ,"Apple 2024 iPad Air, 11-inch, Wi-Fi + Cellular, 512GB - Space Gray (Renewed)",4.6,230,Apple,0,1,1,2,0,0
B0D4XC81TN,"Apple 2024 iPad Air, 11-inch, Wi-Fi + Cellular, 512GB, Blue (Renewed)",4.6,230,Apple,0,3,1,4,0,0
